AE_CODE,DT_DEBUT,NS_ETAB_ID,CP_LOC_COM_IMPL,DT_FIN,NOM_ETAB,AE_OBJ_ID,TELEPHONE_ETAB,PROV_ETAB,TE_LIBL_CRT,DGSP_OBJ_ID,URL_ETAB,NUMERO_FASE_ETAB,CO_UNI_ID,AE_NOM,ADRS_IMPL,_version_,CO_ETUDE_ID,RESEAU,id
1 D1 1C,2013-09-01,1984,4032 - LIEGE - CHENEE,9999-12-31,ATHENEE ROYAL DE CHENEE,93,04-365 44 29,LIEGE,1 D1 1C,45,,1984,112,Type 1 premier degré première année commune,"Rue Bourdon 32 ",1732987698508988421,GT11C,WBE,1984
1 D1 1D,2014-09-01,1985,4032 - LIEGE - CHENEE,9999-12-31,COLLEGE SAINT-JOSEPH,97,04-367 61 71,LIEGE,1 D1 1D,46,,1985,112,Type 1 premier degré première année différenciée,"Rue Soeur Lutgardis 4 ",1732987698508988423,GT11D,Libre confessionnel,1985
1 D1 1D,2018-09-01,1986,4032 - LIEGE - CHENEE,9999-12-31,INSTITUT SAINTE-THERESE D'AVILA,97,04-361 85 85,LIEGE,1 D1 1D,46,,1986,112,Type 1 premier degré première année différenciée,"Rue Soeur Lutgardis 5 ",1732987698508988426,GT11D,Libre confessionnel,1986
1 D1 1D,2014-09-01,1988,4020 - LIEGE - JUPILLE-SUR-MEUSE,9999-12-31,INSTITUT NOTRE-DAME DE JUPILLE,97,04-345 64 70,LIEGE,1 D1 1D,46,,1988,112,Type 1 premier degré première année différenciée,"Rue Charlemagne 47 ",1732987698508988428,GT11D,Libre confessionnel,1988
1 D1 1D,2014-09-01,1992,4020 - LIEGE - LIEGE,9999-12-31,D.O.A. Saint-Louis,97,04-349 53 00,LIEGE,1 D1 1D,46,,1992,112,Type 1 premier degré première année différenciée,"Rue Alfred Magis 20 ",1732987698508988430,GT11D,Libre confessionnel,1992
1 D1 1C,2014-09-01,1994,4000 - LIEGE - LIEGE,9999-12-31,ATHENEE ROYAL LIEGE 1 CHARLES ROGIER,93,04-222 14 82,LIEGE,1 D1 1C,45,,1994,112,Type 1 premier degré première année commune,"Rue des Clarisses 13 ",1732987698510036992,GT11C,WBE,1994
1 D1 1D,2014-09-01,1995,4020 - LIEGE - LIEGE,9999-12-31,ATHENEE COMMUNAL MAURICE DESTENAY,97,04-343 04 28,LIEGE,1 D1 1D,46,,1995,112,Type 1 premier degré première année différenciée,"Rue Lairesse 101 ",1732987698511085568,GT11D,Subventionné communal,1995
1 D1 1D,2014-09-01,1998,4000 - LIEGE - LIEGE,9999-12-31,LYCEE SAINT-JACQUES,97,04-223 43 56,LIEGE,1 D1 1D,46,,1998,112,Type 1 premier degré première année différenciée,"Rue Darchis 43 ",1732987698511085570,GT11D,Libre confessionnel,1998
1 D1 1D,2014-09-01,2001,4000 - LIEGE - LIEGE,9999-12-31,COLLEGE SAINT-BARTHELEMY,97,04-223 73 71,LIEGE,1 D1 1D,46,,2001,112,Type 1 premier degré première année différenciée,"En-Hors-Château 31 ",1732987698515279873,GT11D,Libre confessionnel,2001
1 D1 1D,2014-09-01,2002,4000 - LIEGE - LIEGE,9999-12-31,Lycée Saint-Benoît - Saint-Servais (1er degré),97,04-223 59 65,LIEGE,1 D1 1D,46,,2002,112,Type 1 premier degré première année différenciée,"Rue Saint-Gilles 90C ",1732987698515279875,GT11D,Libre confessionnel,2002
1 D1 1D,2014-09-01,2004,4000 - LIEGE - LIEGE,9999-12-31,DAMES DE L'INSTRUCTION CHRETIENNE D.I.C. COLLEGE,97,04-223 20 18,LIEGE,1 D1 1D,46,,2004,112,Type 1 premier degré première année différenciée,"Rue Sur-la-Fontaine 70 ",1732987698516328448,GT11D,Libre confessionnel,2004
1 D1 1D,2014-09-01,2009,4000 - LIEGE - LIEGE,9999-12-31,CENTRE D'ENSEIGNEMENT SECONDAIRE LEON MIGNON,97,04-223 71 08,LIEGE,1 D1 1D,46,,2009,112,Type 1 premier degré première année différenciée,"Rue Pouplin 27 ",1732987698521571333,GT11D,Subventionné communal,2009
1 D1 1D,2014-09-01,2017,4000 - LIEGE - LIEGE,9999-12-31,ECOLE D'HOTELLERIE ET DE TOURISME,97,04-223 22 25,LIEGE,1 D1 1D,46,,2017,112,Type 1 premier degré première année différenciée,"Rue de Berloz 4 ",1732987698523668483,GT11D,Subventionné communal,2017
1 D1 1D,2014-09-01,2019,4020 - LIEGE - LIEGE,9999-12-31,ECOLE DE COIFFURE ET DE BIOESTHETIQUE,97,04-343 92 91,LIEGE,1 D1 1D,46,,2019,112,Type 1 premier degré première année différenciée,"Rue Basse-Wez 83 ",1732987698525765633,GT11D,Subventionné communal,2019
1 D1 1D,2014-09-01,2020,4000 - LIEGE - LIEGE,9999-12-31,INSTITUT SAINT-LAURENT,97,04-223 78 80,LIEGE,1 D1 1D,46,,2020,112,Type 1 premier degré première année différenciée,"Rue Saint-Laurent 29 ",1732987698525765637,GT11D,Libre confessionnel,2020
1 D1 1D,2014-09-01,2022,4000 - LIEGE - LIEGE,9999-12-31,Institut Don Bosco,97,04-229 78 70,LIEGE,1 D1 1D,46,,2022,112,Type 1 premier degré première année différenciée,"Rue des Wallons 59 ",1732987698526814214,GT11D,Libre confessionnel,2022
1 D1 1D,2014-09-01,2026,4000 - LIEGE - LIEGE,9999-12-31,INSTITUT MARIE-THERESE,97,04-222 04 05,LIEGE,1 D1 1D,46,,2026,112,Type 1 premier degré première année différenciée,"Rue Delfosse 25 ",1732987698526814216,GT11D,Libre confessionnel,2026
1 D1 1C,2014-09-01,2027,4000 - LIEGE - LIEGE,9999-12-31,ATHENEE ROYAL FRAGNEE,93,04-229 67 50,LIEGE,1 D1 1C,45,,2027,112,Type 1 premier degré première année commune,"Rue de Fragnée 73 ",1732987698527862784,GT11C,WBE,2027
1 D1 1D,2014-09-01,2038,4000 - LIEGE - LIEGE,9999-12-31,"LYCEE TECHNIQUE PROVINCIAL ""JEAN BOETS""",97,04-230 68 00,LIEGE,1 D1 1D,46,,2038,112,Type 1 premier degré première année différenciée,"Rue Hullos 52 ",1732987698527862786,GT11D,Subventionné provincial,2038
1 D1 1D,2014-09-01,2040,4000 - LIEGE - LIEGE,9999-12-31,CENTRE D'ENSEIGNEMENT SECONDAIRE LEONARD DEFRANCE,97,04-226 37 64,LIEGE,1 D1 1D,46,,2040,112,Type 1 premier degré première année différenciée,"Rue Sainte Marguerite 114 ",1732987698529959939,GT11D,Subventionné communal,2040
1 D1 1D,2014-09-01,2043,4000 - LIEGE - LIEGE,9999-12-31,Institut Saint-Jean Berchmans,97,04-229 78 90,LIEGE,1 D1 1D,46,,2043,112,Type 1 premier degré première année différenciée,"Rue des Wallons 59 ",1732987698529959943,GT11D,Libre confessionnel,2043
1 D1 1D,2014-09-01,2044,4000 - LIEGE - LIEGE,9999-12-31,ATHENEE ROYAL LIEGE ATLAS,97,04-227 27 56,LIEGE,1 D1 1D,46,,2044,112,Type 1 premier degré première année différenciée,"Quai Saint-Léonard 80 ",1732987698531008514,GT11D,WBE,2044
1 D1 1D,2014-09-01,2073,4000 - LIEGE - LIEGE,9999-12-31,INSTITUT SAINT-BARTHELEMY D.O.A.,97,04-250 78 30,LIEGE,1 D1 1D,46,,2073,112,Type 1 premier degré première année différenciée,"En-Hors-Château 31 ",1732987698531008516,GT11D,Libre confessionnel,2073
1 D1 1D,2014-09-01,2101,4460 - GRACE-HOLLOGNE - HOLLOGNE-AUX-PIERRES,9999-12-31,ATHENEE ROYAL PAUL BRUSSON,97,04-263 73 63,LIEGE,1 D1 1D,46,,2101,112,Type 1 premier degré première année différenciée,"Rue Vinâve  ",1732987698537299970,GT11D,WBE,2101
1 D1 1C,2013-09-01,2123,4100 - SERAING - SERAING,9999-12-31,"ATHENEE ROYAL ""AIR PUR""",93,04-330 32 30,LIEGE,1 D1 1C,45,,2123,112,Type 1 premier degré première année commune,"Rue des Nations-Unies 1 ",1732987698537299971,GT11C,WBE,2123
1 D1 1C,2014-09-01,2124,4100 - SERAING - SERAING,9999-12-31,ATHENEE ROYAL LUCIE DEJARDIN,93,04-337 21 02,LIEGE,1 D1 1C,45,,2124,112,Type 1 premier degré première année commune,"Rue de l'Industrie 127 ",1732987698537299973,GT11C,WBE,2124
1 D1 1D,2014-09-01,2125,4100 - SERAING - SERAING,9999-12-31,COLLEGE SAINT-MARTIN - I.S.M. PAIRAY,97,04-337 04 96,LIEGE,1 D1 1D,46,,2125,112,Type 1 premier degré première année différenciée,"Rue de la Baume 166 B ",1732987698538348545,GT11D,Libre confessionnel,2125
1 D1 1D,2014-09-01,2128,4100 - SERAING - SERAING,9999-12-31,ECOLE POLYTECHNIQUE DE SERAING - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,97,04-330 72 21,LIEGE,1 D1 1D,46,,2128,112,Type 1 premier degré première année différenciée,"Rue de Colard Trouillet 48 ",1732987698538348551,GT11D,Subventionné provincial,2128
1 D1 1D,2014-09-01,2129,4100 - SERAING - SERAING,9999-12-31,INSTITUT SAINTE-MARIE,97,04-337 04 43,LIEGE,1 D1 1D,46,,2129,112,Type 1 premier degré première année différenciée,"Rue Cockerill 148 ",1732987698539397125,GT11D,Libre confessionnel,2129
1 D1 1D,2014-09-01,2133,4102 - SERAING - OUGREE,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE SERAING,97,04-237 93 46,LIEGE,1 D1 1D,46,,2133,112,Type 1 premier degré première année différenciée,"Avenue du Centenaire 240 ",1732987698539397129,GT11D,Subventionné provincial,2133
1 D1 1D,2014-09-01,2159,4630 - SOUMAGNE - SOUMAGNE,9999-12-31,ATHENEE ROYAL SOUMAGNE,97,04-377 10 00,LIEGE,1 D1 1D,46,,2159,112,Type 1 premier degré première année différenciée,"Rue Jean Jaurès 103 A ",1732987698540445699,GT11D,WBE,2159
1 D1 1D,2014-09-01,2174,4690 - BASSENGE - GLONS,9999-12-31,ATHENEE ROYAL VISE,97,04-379 96 60,LIEGE,1 D1 1D,46,,2174,112,Type 1 premier degré première année différenciée,"Rue Saint-Laurent 45 ",1732987698541494277,GT11D,WBE,2174
1 D1 1D,2014-09-01,2175,4600 - VISE - VISE,9999-12-31,D.O.A. Saint-Hadelin,97,04-379 15 39,LIEGE,1 D1 1D,46,,2175,112,Type 1 premier degré première année différenciée,"Rue de la Croix Rouge 12 ",1732987698541494283,GT11D,Libre confessionnel,2175
1 D1 1D,2014-09-01,2215,4400 - FLEMALLE - FLEMALLE,9999-12-31,ATHENEE PROVINCIAL DE FLEMALLE GUY LANG,97,04-234 93 00,LIEGE,1 D1 1D,46,,2215,112,Type 1 premier degré première année différenciée,"Grand'Route 317 ",1732987698542542849,GT11D,Subventionné provincial,2215
1 D1 1D,2014-09-01,2247,4650 - HERVE - HERVE,9999-12-31,COLLEGE PROVIDENCE I - D.O.A.,97,087-67 40 75,LIEGE,1 D1 1D,46,,2247,112,Type 1 premier degré première année différenciée,"Avenue Reine Astrid 9 ",1732987698542542851,GT11D,Libre confessionnel,2247
1 D1 1D,2014-09-01,2249,4650 - HERVE - HERVE,9999-12-31,COLLEGE PROVIDENCE II D.O.A.,97,087-67 40 75,LIEGE,1 D1 1D,46,,2249,112,Type 1 premier degré première année différenciée,"Avenue Reine Astrid 9 ",1732987698542542853,GT11D,Libre confessionnel,2249
1 D1 1D,2014-09-01,2272,4970 - STAVELOT - STAVELOT,9999-12-31,ATHENEE ROYAL ARDENNE - HAUTES FAGNES,97,080-79 11 22,LIEGE,1 D1 1D,46,,2272,112,Type 1 premier degré première année différenciée,"Haute Levée 3 ",1732987698542542857,GT11D,WBE,2272
1 D1 1D,2014-09-01,2273,4960 - MALMEDY - MALMEDY,9999-12-31,INSTITUT NOTRE-DAME,97,080-79 15 15,LIEGE,1 D1 1D,46,,2273,112,Type 1 premier degré première année différenciée,"Rue Derrière la Gare 12 ",1732987698542542859,GT11D,Libre confessionnel,2273
1 D1 1D,2014-09-01,2284,4900 - SPA - SPA,9999-12-31,ATHENEE ROYAL ET ECOLE D'HOTELLERIE DE SPA,97,087-79 54 80,LIEGE,1 D1 1D,46,,2284,112,Type 1 premier degré première année différenciée,"Avenue Reine Astrid 250 ",1732987698543591425,GT11D,WBE,2284
1 D1 1D,2014-09-01,2292,4980 - TROIS-PONTS - TROIS-PONTS,9999-12-31,COLLEGE SAINT-REMACLE D.O.A.,97,080-89 20 62,LIEGE,1 D1 1D,46,,2292,112,Type 1 premier degré première année différenciée,"Avenue de la Salm 17 ",1732987698543591429,GT11D,Libre confessionnel,2292
1 D1 1D,2014-09-01,2309,4900 - SPA - SPA,9999-12-31,INSTITUT SAINT-ROCH D.O.A.,97,087-54 13 33,LIEGE,1 D1 1D,46,,2309,112,Type 1 premier degré première année différenciée,"Rue Albin Body 26 ",1732987698543591433,GT11D,Libre confessionnel,2309
1 D1 1D,2014-09-01,2310,4910 - THEUX - LA REID,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT AGRONOMIQUE,97,087-21 05 10,LIEGE,1 D1 1D,46,,2310,112,Type 1 premier degré première année différenciée,"RUE DU CANADA 157 ",1732987698544640002,GT11D,Subventionné provincial,2310
1 D1 1C,2014-09-01,2334,4800 - VERVIERS - VERVIERS,9999-12-31,ATHENEE ROYAL THIL LORRAIN VERVIERS I,93,087-30 79 30,LIEGE,1 D1 1C,45,,2334,112,Type 1 premier degré première année commune,"Rue Thil Lorrain 1-3 ",1732987698544640003,GT11C,WBE,2334
1 D1 1D,2014-09-01,2335,4802 - VERVIERS - HEUSY,9999-12-31,INSTITUT NOTRE-DAME,97,087-29 10 70,LIEGE,1 D1 1D,46,,2335,112,Type 1 premier degré première année différenciée,"Avenue Jean Tasté 38 ",1732987698544640007,GT11D,Libre confessionnel,2335
1 D1 1D,2014-09-01,2337,4800 - VERVIERS - VERVIERS,9999-12-31,CENTRE SCOLAIRE SAINT-FRANCOIS-XAVIER,97,087-39 39 39,LIEGE,1 D1 1D,46,,2337,112,Type 1 premier degré première année différenciée,"Rue de Rome 18 ",1732987698544640009,GT11D,Libre confessionnel,2337
1 D1 1D,2014-09-01,2339,4800 - VERVIERS - VERVIERS,9999-12-31,ECOLE POLYTECHNIQUE DE VERVIERS - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,97,04-279 70 70,LIEGE,1 D1 1D,46,,2339,112,Type 1 premier degré première année différenciée,"Rue de Mangombroux 153 ",1732987698545688581,GT11D,Subventionné provincial,2339
1 D1 1D,2014-09-01,2344,4800 - VERVIERS - VERVIERS,9999-12-31,INSTITUT D'ENSEIGNEMENT TECHNIQUE DON BOSCO,97,087-33 20 08,LIEGE,1 D1 1D,46,,2344,112,Type 1 premier degré première année différenciée,"Rue des Alliés 70 ",1732987698546737152,GT11D,Libre confessionnel,2344
1 D1 1D,2014-09-01,2347,4800 - VERVIERS - VERVIERS,9999-12-31,INSTITUT SAINT-FRANCOIS-XAVIER,97,087-29 39 99,LIEGE,1 D1 1D,46,,2347,112,Type 1 premier degré première année différenciée,"Rue de Francorchamps 12 ",1732987698546737154,GT11D,Libre confessionnel,2347
1 D1 1D,2014-09-01,2354,4800 - VERVIERS - VERVIERS,9999-12-31,ATHENEE ROYAL VERDI,97,087-32 43 60,LIEGE,1 D1 1D,46,,2354,112,Type 1 premier degré première année différenciée,"Rue des Wallons 57 ",1732987698546737158,GT11D,WBE,2354
1 D1 1D,2014-09-01,2355,4800 - VERVIERS - VERVIERS,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE VERVIERS,97,04 279 47 73,LIEGE,1 D1 1D,46,,2355,112,Type 1 premier degré première année différenciée,"Rue Peltzer de Clermont 104 ",1732987698546737162,GT11D,Subventionné provincial,2355
1 D1 1D,2014-09-01,2356,4800 - VERVIERS - VERVIERS,9999-12-31,INSTITUT SAINTE-CLAIRE,97,087-31 32 64,LIEGE,1 D1 1D,46,,2356,112,Type 1 premier degré première année différenciée,"Rue de la Chapelle 62 ",1732987698547785728,GT11D,Libre confessionnel,2356
1 D1 1D,2014-09-01,2361,4950 - WAIMES - WAIMES,9999-12-31,ATHENEE ROYAL WAIMES,97,080-67 95 64,LIEGE,1 D1 1D,46,,2361,112,Type 1 premier degré première année différenciée,"Rue des Hêtres 2A ",1732987698547785730,GT11D,WBE,2361
1 D1 1D,2014-09-01,2365,4840 - WELKENRAEDT - WELKENRAEDT,9999-12-31,ATHENEE ROYAL DE WELKENRAEDT,97,087-88 02 30,LIEGE,1 D1 1D,46,,2365,112,Type 1 premier degré première année différenciée,"Rue Gérard Delvoye 2 ",1732987698547785732,GT11D,WBE,2365
1 D1 1D,2014-09-01,2366,4840 - WELKENRAEDT - WELKENRAEDT,9999-12-31,INSTITUT SAINT-JOSEPH,97,087-88 00 39,LIEGE,1 D1 1D,46,,2366,112,Type 1 premier degré première année différenciée,"Rue de l'Eglise 33 ",1732987698547785734,GT11D,Libre confessionnel,2366
1 D1 1D,2018-09-01,2371,4980 - TROIS-PONTS - TROIS-PONTS,9999-12-31,INSTITUT SAINT-JOSEPH,97,080-68 40 69,LIEGE,1 D1 1D,46,,2371,112,Type 1 premier degré première année différenciée,"Avenue de la Salm 17 ",1732987698547785738,GT11D,Libre confessionnel,2371
1 D1 1D,2014-09-01,2377,4851 - PLOMBIERES - GEMMENICH,9999-12-31,COLLEGE NOTRE-DAME,97,087-78 52 97,LIEGE,1 D1 1D,46,,2377,112,Type 1 premier degré première année différenciée,"Rue de Moresnet 157 ",1732987698547785740,GT11D,Libre confessionnel,2377
1 D1 1D,2014-09-01,2397,4280 - HANNUT - HANNUT,9999-12-31,LYCEE SAINTE-CROIX ET NOTRE-DAME,97,019-51 95 00,LIEGE,1 D1 1D,46,,2397,112,Type 1 premier degré première année différenciée,"Avenue Paul Brien 4 ",1732987698548834304,GT11D,Libre confessionnel,2397
1 D1 1D,2014-09-01,2401,4280 - HANNUT - HANNUT,9999-12-31,ATHENEE ROYAL HANNUT,97,019-63 03 40,LIEGE,1 D1 1D,46,,2401,112,Type 1 premier degré première année différenciée,"Rue de Tirlemont 22 ",1732987698548834306,GT11D,WBE,2401
1 D1 1C,2014-09-01,2415,4300 - WAREMME - WAREMME,9999-12-31,ATHENEE ROYAL WAREMME,93,019-32 26 06,LIEGE,1 D1 1C,45,,2415,112,Type 1 premier degré première année commune,"Rue Gustave Renier 1 ",1732987698548834307,GT11C,WBE,2415
1 D1 1D,2014-09-01,2418,4300 - WAREMME - WAREMME,9999-12-31,INSTITUT SAINT-LAURENT,97,019-32 22 25,LIEGE,1 D1 1D,46,,2418,112,Type 1 premier degré première année différenciée,"Rue Joseph Wauters 41 ",1732987698554077187,GT11D,Libre confessionnel,2418
1 D1 1D,2014-09-01,2419,4300 - WAREMME - WAREMME,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE HESBAYE,97,04-279 66 00,LIEGE,1 D1 1D,46,,2419,112,Type 1 premier degré première année différenciée,"Rue E. de Sélys-Longchamps 35 ",1732987698555125762,GT11D,Subventionné provincial,2419
1 D1 1C,2014-09-01,2460,6700 - ARLON - ARLON,9999-12-31,ATHENEE ROYAL ARLON,93,063-24 50 20,LUXEMBOURG,1 D1 1C,45,,2460,112,Type 1 premier degré première année commune,"Rue de Sesselich 83 ",1732987698555125763,GT11C,WBE,2460
1 D1 1D,2014-09-01,2462,6700 - ARLON - ARLON,9999-12-31,INSTITUT SAINTE-MARIE - ENSEIGNEMENT SECONDAIRE,97,063-43 01 73,LUXEMBOURG,1 D1 1D,46,,2462,112,Type 1 premier degré première année différenciée,"Rue de Bastogne 33 ",1732987698555125765,GT11D,Libre confessionnel,2462
1 D1 1D,2014-09-01,2463,6700 - ARLON - ARLON,9999-12-31,Institut Notre-Dame d'Arlon D.O.A.,97,063-24 52 10,LUXEMBOURG,1 D1 1D,46,,2463,112,Type 1 premier degré première année différenciée,"Rue Joseph Netzer 21 ",1732987698555125767,GT11D,Libre confessionnel,2463
1 D1 1D,2014-09-01,2465,6791 - AUBANGE - ATHUS,9999-12-31,INSTITUT CARDIJN LORRAINE - ENSEIGNEMENT TECHNIQUE ET PROFESSIONNEL,97,063-24 28 50,LUXEMBOURG,1 D1 1D,46,,2465,112,Type 1 premier degré première année différenciée,"Rue Neuve 20 ",1732987698556174341,GT11D,Libre confessionnel,2465
1 D1 1D,2014-09-01,2467,6700 - ARLON - ARLON,9999-12-31,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE ETIENNE LENOIR,97,063-23 02 20,LUXEMBOURG,1 D1 1D,46,,2467,112,Type 1 premier degré première année différenciée,"Chemin de Weyler 2 ",1732987698556174347,GT11D,WBE,2467
1 D1 1D,2014-09-01,2487,6780 - MESSANCY - MESSANCY,9999-12-31,INSTITUT CARDIJN LORRAINE - ENSEIGNEMENT GENERAL,97,063-38 12 20,LUXEMBOURG,1 D1 1D,46,,2487,112,Type 1 premier degré première année différenciée,"Rue de l'Institut 15 ",1732987698557222914,GT11D,Libre confessionnel,2487
1 D1 1D,2014-09-01,2490,6791 - AUBANGE - ATHUS,9999-12-31,ATHENEE ROYAL ATHUS,97,063-38 02 70,LUXEMBOURG,1 D1 1D,46,,2490,112,Type 1 premier degré première année différenciée,"Rue Neuve 32 ",1732987698557222916,GT11D,WBE,2490
1 D1 1D,2014-09-01,2506,6600 - BASTOGNE - BASTOGNE,9999-12-31,ATHENEE ROYAL DE BASTOGNE - HOUFFALIZE,97,061-68 02 04,LUXEMBOURG,1 D1 1D,46,,2506,112,Type 1 premier degré première année différenciée,"Avenue Mathieu 48 ",1732987698557222922,GT11D,WBE,2506
1 D1 1D,2014-09-01,2509,6600 - BASTOGNE - BASTOGNE,9999-12-31,INSTITUT COMMUNAL D'ENSEIGNEMENT TECHNIQUE,97,061-21 14 44,LUXEMBOURG,1 D1 1D,46,,2509,112,Type 1 premier degré première année différenciée,"Rue des Remparts 57 ",1732987698557222924,GT11D,Subventionné communal,2509
1 D1 1D,2014-09-01,2514,6600 - BASTOGNE - BASTOGNE,9999-12-31,INSTITUT NOTRE-DAME SEMINAIRE 1er DEGRE,97,061-21 22 14,LUXEMBOURG,1 D1 1D,46,,2514,112,Type 1 premier degré première année différenciée,"Rue des Ecoles 20 ",1732987698558271489,GT11D,Libre confessionnel,2514
1 D1 1D,2014-09-01,2541,6690 - VIELSALM - VIELSALM,9999-12-31,INSTITUT DU SACRE-COEUR,97,080-21 62 08,LUXEMBOURG,1 D1 1D,46,,2541,112,Type 1 premier degré première année différenciée,"Rue des Chars-à-Boeufs 12 ",1732987698558271491,GT11D,Libre confessionnel,2541
1 D1 1D,2014-09-01,2544,6690 - VIELSALM - VIELSALM,9999-12-31,ATHENEE ROYAL VIELSALM - MANHAY,97,080-29 26 70,LUXEMBOURG,1 D1 1D,46,,2544,112,Type 1 premier degré première année différenciée,"Rue Chasseurs Ardennais 1 ",1732987698558271497,GT11D,WBE,2544
1 D1 1D,2014-09-01,2563,6940 - DURBUY - BARVAUX-SUR-OURTHE,9999-12-31,INSTITUT DU SACRE-COEUR,97,086-21 11 01,LUXEMBOURG,1 D1 1D,46,,2563,112,Type 1 premier degré première année différenciée,"En Charotte 28 ",1732987698558271501,GT11D,Libre confessionnel,2563
1 D1 1D,2014-09-01,2586,6980 - LA ROCHE-EN-ARDENNE - LA ROCHE-EN-ARDENNE,9999-12-31,ATHENEE ROYAL DE LA ROCHE-EN-ARDENNE,97,084-41 12 62,LUXEMBOURG,1 D1 1D,46,,2586,112,Type 1 premier degré première année différenciée,"Rue des Evêts 4 ",1732987698559320064,GT11D,WBE,2586
1 D1 1D,2014-09-01,2587,6980 - LA ROCHE-EN-ARDENNE - LA ROCHE-EN-ARDENNE,9999-12-31,Institut Saint-Joseph - Sacré-Coeur,97,084-41 14 02,LUXEMBOURG,1 D1 1D,46,,2587,112,Type 1 premier degré première année différenciée,"Vieille route de Beausaint 22 ",1732987698559320068,GT11D,Libre confessionnel,2587
1 D1 1D,2014-09-01,2593,6941 - DURBUY - BOMAL-SUR-OURTHE,9999-12-31,ATHENEE ROYAL MARCHE-BOMAL,97,084-32 04 60,LUXEMBOURG,1 D1 1D,46,,2593,112,Type 1 premier degré première année différenciée,"Rue du Nofiot 1 ",1732987698559320074,GT11D,WBE,2593
1 D1 1D,2014-09-01,2594,6900 - MARCHE-EN-FAMENNE - WAHA,9999-12-31,INSTITUT SAINTE-JULIE,97,084-32 01 70,LUXEMBOURG,1 D1 1D,46,,2594,112,Type 1 premier degré première année différenciée,"Chaussée de Rochefort 127 ",1732987698560368642,GT11D,Libre confessionnel,2594
1 D1 1D,2014-09-01,2626,6880 - BERTRIX - BERTRIX,9999-12-31,INSTITUT NOTRE-DAME,97,061-41 00 10,LUXEMBOURG,1 D1 1D,46,,2626,112,Type 1 premier degré première année différenciée,"Rue de Burhaimont 11 ",1732987698560368644,GT11D,Libre confessionnel,2626
1 D1 1D,2014-09-01,2636,6850 - PALISEUL - PALISEUL,9999-12-31,ATHENEE ROYAL DE BOUILLON - PALISEUL,97,061-46 72 92,LUXEMBOURG,1 D1 1D,46,,2636,112,Type 1 premier degré première année différenciée,"Rue de la Station 65 ",1732987698560368650,GT11D,WBE,2636
1 D1 1D,2014-09-01,2637,6830 - BOUILLON - BOUILLON,9999-12-31,INSTITUT SAINTE-MARIE,97,061-46 63 79,LUXEMBOURG,1 D1 1D,46,,2637,112,Type 1 premier degré première année différenciée,"Rue Georges Lorand 3 ",1732987698560368652,GT11D,Libre confessionnel,2637
1 D1 1D,2014-09-01,2665,6840 - NEUFCHATEAU - NEUFCHATEAU,9999-12-31,ATHENEE ROYAL DE NEUFCHATEAU - BERTRIX,97,061-27 72 02,LUXEMBOURG,1 D1 1D,46,,2665,112,Type 1 premier degré première année différenciée,"Avenue de la Victoire 28 ",1732987698561417219,GT11D,WBE,2665
1 D1 1D,2014-09-01,2667,6840 - NEUFCHATEAU - NEUFCHATEAU,9999-12-31,INSTITUT SAINT-MICHEL,97,061-27 71 64,LUXEMBOURG,1 D1 1D,46,,2667,112,Type 1 premier degré première année différenciée,"Place du Château 3 ",1732987698561417221,GT11D,Libre confessionnel,2667
1 D1 1D,2014-09-01,2680,6850 - PALISEUL - CARLSBOURG,9999-12-31,INSTITUT SAINT-JOSEPH,97,061-53 01 00,LUXEMBOURG,1 D1 1D,46,,2680,112,Type 1 premier degré première année différenciée,"Avenue Arthur Tagnon 1 ",1732987698561417223,GT11D,Libre confessionnel,2680
1 D1 1D,2014-09-01,2693,6927 - TELLIN - BURE,9999-12-31,COLLEGE D'ALZON,97,084-36 02 80,LUXEMBOURG,1 D1 1D,46,,2693,112,Type 1 premier degré première année différenciée,"Rue de Han 1 ",1732987698561417225,GT11D,Libre confessionnel,2693
1 D1 1D,2014-09-01,2710,6880 - BERTRIX - BERTRIX,9999-12-31,INSTITUT SAINT-JOSEPH - ECOLE TECHNIQUE BERTRIX,97,061-23 06 50,LUXEMBOURG,1 D1 1D,46,,2710,112,Type 1 premier degré première année différenciée,"Rue de la Retraite 1 ",1732987698562465794,GT11D,Libre confessionnel,2710
1 D1 1D,2014-09-01,2712,6800 - LIBRAMONT-CHEVIGNY - LIBRAMONT,9999-12-31,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE CENTRE ARDENNE,97,061-23 05 00,LUXEMBOURG,1 D1 1D,46,,2712,112,Type 1 premier degré première année différenciée,"Rue du Pressoir 8 ",1732987698562465798,GT11D,WBE,2712
1 D1 1D,2014-09-01,2721,6810 - CHINY - IZEL,9999-12-31,ATHENEE ROYAL GERMAIN ET GILBERT GILSON,97,061-31 24 55,LUXEMBOURG,1 D1 1D,46,,2721,112,Type 1 premier degré première année différenciée,"Rue de l'Institut 47 ",1732987698562465800,GT11D,WBE,2721
