AE_CODE,DT_DEBUT,NS_ETAB_ID,CP_LOC_COM_IMPL,DT_FIN,NOM_ETAB,AE_OBJ_ID,TELEPHONE_ETAB,PROV_ETAB,TE_LIBL_CRT,DGSP_OBJ_ID,URL_ETAB,NUMERO_FASE_ETAB,CO_UNI_ID,AE_NOM,ADRS_IMPL,_version_,CO_ETUDE_ID,RESEAU,id
1 D1 2D,2014-09-01,1837,4920 - AYWAILLE - AYWAILLE,9999-12-31,ATHENEE ROYAL PRINCESSE ELISABETH,98,04-384 42 45,LIEGE,1 D1 2D,46,,1837,112,Type 1 premier degré deuxième année différenciée,Rue Préfond 30 ,"1,73297722963106E+018",GT2D ,WBE,1837
1 D1 2D,2014-09-01,1839,4920 - AYWAILLE - SOUGNE-REMOUCHAMPS,9999-12-31,CENTRE SCOLAIRE SAINT-JOSEPH - SAINT-RAPHAEL,98,04-246 74 20,LIEGE,1 D1 2D,46,,1839,112,Type 1 premier degré deuxième année différenciée,Avenue de la Porallée 40 ,"1,7329772296384E+018",GT2D ,Libre confessionnel,1839
1 D1 2D,2014-09-01,1855,4053 - CHAUDFONTAINE - EMBOURG,9999-12-31,COLLEGE EPISCOPAL DU SARTAY,98,04-361 69 58,LIEGE,1 D1 2D,46,,1855,112,Type 1 premier degré deuxième année différenciée,Rue Pierre Henvard 64 ,"1,73297722963945E+018",GT2D ,Libre confessionnel,1855
1 D1 2D,2014-09-01,1870,4130 - ESNEUX - ESNEUX,9999-12-31,ATHENEE ROYAL D'ESNEUX,98,04-380 16 96,LIEGE,1 D1 2D,46,,1870,112,Type 1 premier degré deuxième année différenciée,Rue de l'Athénée 6 ,"1,73297722963945E+018",GT2D ,WBE,1870
1 D1 2D,2014-09-01,1881,4620 - FLERON - FLERON,9999-12-31,Centre scolaire Sainte-Julienne (D1),98,04-358 42 71,LIEGE,1 D1 2D,46,,1881,112,Type 1 premier degré deuxième année différenciée,Avenue des Martyrs 246 ,"1,73297722963945E+018",GT2D ,Libre confessionnel,1881
1 D1 2C,2014-09-01,1897,4040 - HERSTAL - HERSTAL,9999-12-31,ATHENEE ROYAL DE HERSTAL,94,04-264 45 48,LIEGE,1 D1 2C,45,,1897,112,Type 1 premier degré deuxième année commune,Rue Jean Lambert Sauveur 59 ,"1,73297722963945E+018",GT12C,WBE,1897
1 D1 2D,2014-09-01,1899,4040 - HERSTAL - HERSTAL,9999-12-31,NOTRE-DAME SAINT LAMBERT ET SAINT-LAURENT DOA,98,04-264 41 78,LIEGE,1 D1 2D,46,,1899,112,Type 1 premier degré deuxième année différenciée,Rue Elisa Dumonceau 75 ,"1,7329772296405E+018",GT2D ,Libre confessionnel,1899
1 D1 2D,2014-09-01,1901,4040 - HERSTAL - HERSTAL,9999-12-31,ECOLE POLYTECHNIQUE DE HERSTAL - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,98,04-248 42 00,LIEGE,1 D1 2D,46,,1901,112,Type 1 premier degré deuxième année différenciée,Rue de l'Ecole Technique 34 ,"1,7329772296405E+018",GT2D ,Subventionné provincial,1901
1 D1 2D,2014-09-01,1902,4040 - HERSTAL - HERSTAL,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE HERSTAL,98,04-248 41 00,LIEGE,1 D1 2D,46,,1902,112,Type 1 premier degré deuxième année différenciée,Rue du Grand Puits 66 ,"1,73297722964155E+018",GT2D ,Subventionné provincial,1902
1 D1 2D,2014-09-01,1981,4031 - LIEGE - ANGLEUR,9999-12-31,INSTITUT MARIA GORETTI,98,04-344 97 63,LIEGE,1 D1 2D,46,,1981,112,Type 1 premier degré deuxième année différenciée,Rue de Renory 101 ,"1,73297722964155E+018",GT2D ,Libre confessionnel,1981
1 D1 2C,2013-09-01,1984,4032 - LIEGE - CHENEE,9999-12-31,ATHENEE ROYAL DE CHENEE,94,04-365 44 29,LIEGE,1 D1 2C,45,,1984,112,Type 1 premier degré deuxième année commune,Rue Bourdon 32 ,"1,73297722964155E+018",GT12C,WBE,1984
1 D1 2D,2014-09-01,1985,4032 - LIEGE - CHENEE,9999-12-31,COLLEGE SAINT-JOSEPH,98,04-367 61 71,LIEGE,1 D1 2D,46,,1985,112,Type 1 premier degré deuxième année différenciée,Rue Soeur Lutgardis 4 ,"1,7329772296426E+018",GT2D ,Libre confessionnel,1985
1 D1 2D,2018-09-01,1986,4032 - LIEGE - CHENEE,9999-12-31,INSTITUT SAINTE-THERESE D'AVILA,98,04-361 85 85,LIEGE,1 D1 2D,46,,1986,112,Type 1 premier degré deuxième année différenciée,Rue Soeur Lutgardis 5 ,"1,7329772296426E+018",GT2D ,Libre confessionnel,1986
1 D1 2D,2014-09-01,1988,4020 - LIEGE - JUPILLE-SUR-MEUSE,9999-12-31,INSTITUT NOTRE-DAME DE JUPILLE,98,04-345 64 70,LIEGE,1 D1 2D,46,,1988,112,Type 1 premier degré deuxième année différenciée,Rue Charlemagne 47 ,"1,7329772296426E+018",GT2D ,Libre confessionnel,1988
1 D1 2D,2014-09-01,1992,4020 - LIEGE - LIEGE,9999-12-31,D.O.A. Saint-Louis,98,04-349 53 00,LIEGE,1 D1 2D,46,,1992,112,Type 1 premier degré deuxième année différenciée,Rue Alfred Magis 20 ,"1,7329772296426E+018",GT2D ,Libre confessionnel,1992
1 D1 2C,2014-09-01,1994,4000 - LIEGE - LIEGE,9999-12-31,ATHENEE ROYAL LIEGE 1 CHARLES ROGIER,94,04-222 14 82,LIEGE,1 D1 2C,45,,1994,112,Type 1 premier degré deuxième année commune,Rue des Clarisses 13 ,"1,7329772296426E+018",GT12C,WBE,1994
1 D1 2D,2014-09-01,1995,4020 - LIEGE - LIEGE,9999-12-31,ATHENEE COMMUNAL MAURICE DESTENAY,98,04-343 04 28,LIEGE,1 D1 2D,46,,1995,112,Type 1 premier degré deuxième année différenciée,Rue Lairesse 101 ,"1,73297722964469E+018",GT2D ,Subventionné communal,1995
1 D1 2D,2014-09-01,1998,4000 - LIEGE - LIEGE,9999-12-31,LYCEE SAINT-JACQUES,98,04-223 43 56,LIEGE,1 D1 2D,46,,1998,112,Type 1 premier degré deuxième année différenciée,Rue Darchis 43 ,"1,73297722964469E+018",GT2D ,Libre confessionnel,1998
1 D1 2D,2014-09-01,2001,4000 - LIEGE - LIEGE,9999-12-31,COLLEGE SAINT-BARTHELEMY,98,04-223 73 71,LIEGE,1 D1 2D,46,,2001,112,Type 1 premier degré deuxième année différenciée,En-Hors-Château 31 ,"1,73297722964994E+018",GT2D ,Libre confessionnel,2001
1 D1 2D,2014-09-01,2002,4000 - LIEGE - LIEGE,9999-12-31,Lycée Saint-Benoît - Saint-Servais (1er degré),98,04-223 59 65,LIEGE,1 D1 2D,46,,2002,112,Type 1 premier degré deuxième année différenciée,Rue Saint-Gilles 90C ,"1,73297722964994E+018",GT2D ,Libre confessionnel,2002
1 D1 2D,2014-09-01,2004,4000 - LIEGE - LIEGE,9999-12-31,DAMES DE L'INSTRUCTION CHRETIENNE D.I.C. COLLEGE,98,04-223 20 18,LIEGE,1 D1 2D,46,,2004,112,Type 1 premier degré deuxième année différenciée,Rue Sur-la-Fontaine 70 ,"1,73297722964994E+018",GT2D ,Libre confessionnel,2004
1 D1 2D,2014-09-01,2009,4000 - LIEGE - LIEGE,9999-12-31,CENTRE D'ENSEIGNEMENT SECONDAIRE LEON MIGNON,98,04-223 71 08,LIEGE,1 D1 2D,46,,2009,112,Type 1 premier degré deuxième année différenciée,Rue Pouplin 27 ,"1,73297722965728E+018",GT2D ,Subventionné communal,2009
1 D1 2D,2014-09-01,2017,4000 - LIEGE - LIEGE,9999-12-31,ECOLE D'HOTELLERIE ET DE TOURISME,98,04-223 22 25,LIEGE,1 D1 2D,46,,2017,112,Type 1 premier degré deuxième année différenciée,Rue de Berloz 4 ,"1,73297722966462E+018",GT2D ,Subventionné communal,2017
1 D1 2D,2014-09-01,2019,4020 - LIEGE - LIEGE,9999-12-31,ECOLE DE COIFFURE ET DE BIOESTHETIQUE,98,04-343 92 91,LIEGE,1 D1 2D,46,,2019,112,Type 1 premier degré deuxième année différenciée,Rue Basse-Wez 83 ,"1,73297722966671E+018",GT2D ,Subventionné communal,2019
1 D1 2D,2014-09-01,2020,4000 - LIEGE - LIEGE,9999-12-31,INSTITUT SAINT-LAURENT,98,04-223 78 80,LIEGE,1 D1 2D,46,,2020,112,Type 1 premier degré deuxième année différenciée,Rue Saint-Laurent 29 ,"1,73297722966671E+018",GT2D ,Libre confessionnel,2020
1 D1 2D,2014-09-01,2022,4000 - LIEGE - LIEGE,9999-12-31,Institut Don Bosco,98,04-229 78 70,LIEGE,1 D1 2D,46,,2022,112,Type 1 premier degré deuxième année différenciée,Rue des Wallons 59 ,"1,73297722966776E+018",GT2D ,Libre confessionnel,2022
1 D1 2D,2014-09-01,2026,4000 - LIEGE - LIEGE,9999-12-31,INSTITUT MARIE-THERESE,98,04-222 04 05,LIEGE,1 D1 2D,46,,2026,112,Type 1 premier degré deuxième année différenciée,Rue Delfosse 25 ,"1,73297722966776E+018",GT2D ,Libre confessionnel,2026
1 D1 2C,2014-09-01,2027,4000 - LIEGE - LIEGE,9999-12-31,ATHENEE ROYAL FRAGNEE,94,04-229 67 50,LIEGE,1 D1 2C,45,,2027,112,Type 1 premier degré deuxième année commune,Rue de Fragnée 73 ,"1,73297722966881E+018",GT12C,WBE,2027
1 D1 2D,2014-09-01,2038,4000 - LIEGE - LIEGE,9999-12-31,"LYCEE TECHNIQUE PROVINCIAL ""JEAN BOETS""",98,04-230 68 00,LIEGE,1 D1 2D,46,,2038,112,Type 1 premier degré deuxième année différenciée,Rue Hullos 52 ,"1,73297722966881E+018",GT2D ,Subventionné provincial,2038
1 D1 2D,2014-09-01,2040,4000 - LIEGE - LIEGE,9999-12-31,CENTRE D'ENSEIGNEMENT SECONDAIRE LEONARD DEFRANCE,98,04-226 37 64,LIEGE,1 D1 2D,46,,2040,112,Type 1 premier degré deuxième année différenciée,Rue Sainte Marguerite 114 ,"1,73297722967091E+018",GT2D ,Subventionné communal,2040
1 D1 2D,2014-09-01,2043,4000 - LIEGE - LIEGE,9999-12-31,Institut Saint-Jean Berchmans,98,04-229 78 90,LIEGE,1 D1 2D,46,,2043,112,Type 1 premier degré deuxième année différenciée,Rue des Wallons 59 ,"1,73297722967091E+018",GT2D ,Libre confessionnel,2043
1 D1 2D,2014-09-01,2044,4000 - LIEGE - LIEGE,9999-12-31,ATHENEE ROYAL LIEGE ATLAS,98,04-227 27 56,LIEGE,1 D1 2D,46,,2044,112,Type 1 premier degré deuxième année différenciée,Quai Saint-Léonard 80 ,"1,73297722967196E+018",GT2D ,WBE,2044
1 D1 2D,2014-09-01,2073,4000 - LIEGE - LIEGE,9999-12-31,INSTITUT SAINT-BARTHELEMY D.O.A.,98,04-250 78 30,LIEGE,1 D1 2D,46,,2073,112,Type 1 premier degré deuxième année différenciée,En-Hors-Château 31 ,"1,73297722967196E+018",GT2D ,Libre confessionnel,2073
1 D1 2D,2014-09-01,2101,4460 - GRACE-HOLLOGNE - HOLLOGNE-AUX-PIERRES,9999-12-31,ATHENEE ROYAL PAUL BRUSSON,98,04-263 73 63,LIEGE,1 D1 2D,46,,2101,112,Type 1 premier degré deuxième année différenciée,Rue Vinâve  ,"1,7329772296772E+018",GT2D ,WBE,2101
1 D1 2C,2013-09-01,2123,4100 - SERAING - SERAING,9999-12-31,"ATHENEE ROYAL ""AIR PUR""",94,04-330 32 30,LIEGE,1 D1 2C,45,,2123,112,Type 1 premier degré deuxième année commune,Rue des Nations-Unies 1 ,"1,73297722967825E+018",GT12C,WBE,2123
1 D1 2C,2014-09-01,2124,4100 - SERAING - SERAING,9999-12-31,ATHENEE ROYAL LUCIE DEJARDIN,94,04-337 21 02,LIEGE,1 D1 2C,45,,2124,112,Type 1 premier degré deuxième année commune,Rue de l'Industrie 127 ,"1,73297722967825E+018",GT12C,WBE,2124
1 D1 2D,2014-09-01,2125,4100 - SERAING - SERAING,9999-12-31,COLLEGE SAINT-MARTIN - I.S.M. PAIRAY,98,04-337 04 96,LIEGE,1 D1 2D,46,,2125,112,Type 1 premier degré deuxième année différenciée,Rue de la Baume 166 B ,"1,7329772296793E+018",GT2D ,Libre confessionnel,2125
1 D1 2D,2014-09-01,2128,4100 - SERAING - SERAING,9999-12-31,ECOLE POLYTECHNIQUE DE SERAING - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,98,04-330 72 21,LIEGE,1 D1 2D,46,,2128,112,Type 1 premier degré deuxième année différenciée,Rue de Colard Trouillet 48 ,"1,73297722968139E+018",GT2D ,Subventionné provincial,2128
1 D1 2D,2014-09-01,2129,4100 - SERAING - SERAING,9999-12-31,INSTITUT SAINTE-MARIE,98,04-337 04 43,LIEGE,1 D1 2D,46,,2129,112,Type 1 premier degré deuxième année différenciée,Rue Cockerill 148 ,"1,73297722968349E+018",GT2D ,Libre confessionnel,2129
1 D1 2D,2014-09-01,2133,4102 - SERAING - OUGREE,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE SERAING,98,04-237 93 46,LIEGE,1 D1 2D,46,,2133,112,Type 1 premier degré deuxième année différenciée,Avenue du Centenaire 240 ,"1,73297722968454E+018",GT2D ,Subventionné provincial,2133
1 D1 2D,2014-09-01,2159,4630 - SOUMAGNE - SOUMAGNE,9999-12-31,ATHENEE ROYAL SOUMAGNE,98,04-377 10 00,LIEGE,1 D1 2D,46,,2159,112,Type 1 premier degré deuxième année différenciée,Rue Jean Jaurès 103 A ,"1,73297722968769E+018",GT2D ,WBE,2159
1 D1 2D,2014-09-01,2174,4690 - BASSENGE - GLONS,9999-12-31,ATHENEE ROYAL VISE,98,04-379 96 60,LIEGE,1 D1 2D,46,,2174,112,Type 1 premier degré deuxième année différenciée,Rue Saint-Laurent 45 ,"1,73297722968873E+018",GT2D ,WBE,2174
1 D1 2D,2014-09-01,2175,4600 - VISE - VISE,9999-12-31,D.O.A. Saint-Hadelin,98,04-379 15 39,LIEGE,1 D1 2D,46,,2175,112,Type 1 premier degré deuxième année différenciée,Rue de la Croix Rouge 12 ,"1,73297722968978E+018",GT2D ,Libre confessionnel,2175
1 D1 2D,2014-09-01,2215,4400 - FLEMALLE - FLEMALLE,9999-12-31,ATHENEE PROVINCIAL DE FLEMALLE GUY LANG,98,04-234 93 00,LIEGE,1 D1 2D,46,,2215,112,Type 1 premier degré deuxième année différenciée,Grand'Route 317 ,"1,73297722969083E+018",GT2D ,Subventionné provincial,2215
1 D1 2D,2014-09-01,2247,4650 - HERVE - HERVE,9999-12-31,COLLEGE PROVIDENCE I - D.O.A.,98,087-67 40 75,LIEGE,1 D1 2D,46,,2247,112,Type 1 premier degré deuxième année différenciée,Avenue Reine Astrid 9 ,"1,73297722969083E+018",GT2D ,Libre confessionnel,2247
1 D1 2D,2014-09-01,2249,4650 - HERVE - HERVE,9999-12-31,COLLEGE PROVIDENCE II D.O.A.,98,087-67 40 75,LIEGE,1 D1 2D,46,,2249,112,Type 1 premier degré deuxième année différenciée,Avenue Reine Astrid 9 ,"1,73297722969188E+018",GT2D ,Libre confessionnel,2249
1 D1 2D,2014-09-01,2272,4970 - STAVELOT - STAVELOT,9999-12-31,ATHENEE ROYAL ARDENNE - HAUTES FAGNES,98,080-79 11 22,LIEGE,1 D1 2D,46,,2272,112,Type 1 premier degré deuxième année différenciée,Haute Levée 3 ,"1,73297722969188E+018",GT2D ,WBE,2272
1 D1 2D,2014-09-01,2273,4960 - MALMEDY - MALMEDY,9999-12-31,INSTITUT NOTRE-DAME,98,080-79 15 15,LIEGE,1 D1 2D,46,,2273,112,Type 1 premier degré deuxième année différenciée,Rue Derrière la Gare 12 ,"1,73297722969293E+018",GT2D ,Libre confessionnel,2273
1 D1 2D,2014-09-01,2284,4900 - SPA - SPA,9999-12-31,ATHENEE ROYAL ET ECOLE D'HOTELLERIE DE SPA,98,087-79 54 80,LIEGE,1 D1 2D,46,,2284,112,Type 1 premier degré deuxième année différenciée,Avenue Reine Astrid 250 ,"1,73297722969817E+018",GT2D ,WBE,2284
1 D1 2D,2014-09-01,2292,4980 - TROIS-PONTS - TROIS-PONTS,9999-12-31,COLLEGE SAINT-REMACLE D.O.A.,98,080-89 20 62,LIEGE,1 D1 2D,46,,2292,112,Type 1 premier degré deuxième année différenciée,Avenue de la Salm 17 ,"1,73297722969817E+018",GT2D ,Libre confessionnel,2292
1 D1 2D,2014-09-01,2309,4900 - SPA - SPA,9999-12-31,INSTITUT SAINT-ROCH D.O.A.,98,087-54 13 33,LIEGE,1 D1 2D,46,,2309,112,Type 1 premier degré deuxième année différenciée,Rue Albin Body 26 ,"1,73297722969922E+018",GT2D ,Libre confessionnel,2309
1 D1 2D,2014-09-01,2310,4910 - THEUX - LA REID,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT AGRONOMIQUE,98,087-21 05 10,LIEGE,1 D1 2D,46,,2310,112,Type 1 premier degré deuxième année différenciée,RUE DU CANADA 157 ,"1,73297722970027E+018",GT2D ,Subventionné provincial,2310
1 D1 2C,2014-09-01,2334,4800 - VERVIERS - VERVIERS,9999-12-31,ATHENEE ROYAL THIL LORRAIN VERVIERS I,94,087-30 79 30,LIEGE,1 D1 2C,45,,2334,112,Type 1 premier degré deuxième année commune,Rue Thil Lorrain 1-3 ,"1,73297722970132E+018",GT12C,WBE,2334
1 D1 2D,2014-09-01,2335,4802 - VERVIERS - HEUSY,9999-12-31,INSTITUT NOTRE-DAME,98,087-29 10 70,LIEGE,1 D1 2D,46,,2335,112,Type 1 premier degré deuxième année différenciée,Avenue Jean Tasté 38 ,"1,73297722970132E+018",GT2D ,Libre confessionnel,2335
1 D1 2D,2014-09-01,2337,4800 - VERVIERS - VERVIERS,9999-12-31,CENTRE SCOLAIRE SAINT-FRANCOIS-XAVIER,98,087-39 39 39,LIEGE,1 D1 2D,46,,2337,112,Type 1 premier degré deuxième année différenciée,Rue de Rome 18 ,"1,73297722970237E+018",GT2D ,Libre confessionnel,2337
1 D1 2D,2014-09-01,2339,4800 - VERVIERS - VERVIERS,9999-12-31,ECOLE POLYTECHNIQUE DE VERVIERS - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,98,04-279 70 70,LIEGE,1 D1 2D,46,,2339,112,Type 1 premier degré deuxième année différenciée,Rue de Mangombroux 153 ,"1,73297722970341E+018",GT2D ,Subventionné provincial,2339
1 D1 2D,2014-09-01,2344,4800 - VERVIERS - VERVIERS,9999-12-31,INSTITUT D'ENSEIGNEMENT TECHNIQUE DON BOSCO,98,087-33 20 08,LIEGE,1 D1 2D,46,,2344,112,Type 1 premier degré deuxième année différenciée,Rue des Alliés 70 ,"1,73297722970446E+018",GT2D ,Libre confessionnel,2344
1 D1 2D,2014-09-01,2347,4800 - VERVIERS - VERVIERS,9999-12-31,INSTITUT SAINT-FRANCOIS-XAVIER,98,087-29 39 99,LIEGE,1 D1 2D,46,,2347,112,Type 1 premier degré deuxième année différenciée,Rue de Francorchamps 12 ,"1,73297722970551E+018",GT2D ,Libre confessionnel,2347
1 D1 2D,2014-09-01,2354,4800 - VERVIERS - VERVIERS,9999-12-31,ATHENEE ROYAL VERDI,98,087-32 43 60,LIEGE,1 D1 2D,46,,2354,112,Type 1 premier degré deuxième année différenciée,Rue des Wallons 57 ,"1,73297722970656E+018",GT2D ,WBE,2354
1 D1 2D,2014-09-01,2355,4800 - VERVIERS - VERVIERS,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE VERVIERS,98,04 279 47 73,LIEGE,1 D1 2D,46,,2355,112,Type 1 premier degré deuxième année différenciée,Rue Peltzer de Clermont 104 ,"1,73297722970656E+018",GT2D ,Subventionné provincial,2355
1 D1 2D,2014-09-01,2356,4800 - VERVIERS - VERVIERS,9999-12-31,INSTITUT SAINTE-CLAIRE,98,087-31 32 64,LIEGE,1 D1 2D,46,,2356,112,Type 1 premier degré deuxième année différenciée,Rue de la Chapelle 62 ,"1,73297722971285E+018",GT2D ,Libre confessionnel,2356
1 D1 2D,2014-09-01,2361,4950 - WAIMES - WAIMES,9999-12-31,ATHENEE ROYAL WAIMES,98,080-67 95 64,LIEGE,1 D1 2D,46,,2361,112,Type 1 premier degré deuxième année différenciée,Rue des Hêtres 2A ,"1,7329772297139E+018",GT2D ,WBE,2361
1 D1 2D,2014-09-01,2365,4840 - WELKENRAEDT - WELKENRAEDT,9999-12-31,ATHENEE ROYAL DE WELKENRAEDT,98,087-88 02 30,LIEGE,1 D1 2D,46,,2365,112,Type 1 premier degré deuxième année différenciée,Rue Gérard Delvoye 2 ,"1,7329772297139E+018",GT2D ,WBE,2365
1 D1 2D,2014-09-01,2366,4840 - WELKENRAEDT - WELKENRAEDT,9999-12-31,INSTITUT SAINT-JOSEPH,98,087-88 00 39,LIEGE,1 D1 2D,46,,2366,112,Type 1 premier degré deuxième année différenciée,Rue de l'Eglise 33 ,"1,73297722971495E+018",GT2D ,Libre confessionnel,2366
1 D1 2D,2018-09-01,2371,4980 - TROIS-PONTS - TROIS-PONTS,9999-12-31,INSTITUT SAINT-JOSEPH,98,080-68 40 69,LIEGE,1 D1 2D,46,,2371,112,Type 1 premier degré deuxième année différenciée,Avenue de la Salm 17 ,"1,73297722971495E+018",GT2D ,Libre confessionnel,2371
1 D1 2D,2014-09-01,2377,4851 - PLOMBIERES - GEMMENICH,9999-12-31,COLLEGE NOTRE-DAME,98,087-78 52 97,LIEGE,1 D1 2D,46,,2377,112,Type 1 premier degré deuxième année différenciée,Rue de Moresnet 157 ,"1,732977229716E+018",GT2D ,Libre confessionnel,2377
1 D1 2D,2014-09-01,2397,4280 - HANNUT - HANNUT,9999-12-31,LYCEE SAINTE-CROIX ET NOTRE-DAME,98,019-51 95 00,LIEGE,1 D1 2D,46,,2397,112,Type 1 premier degré deuxième année différenciée,Avenue Paul Brien 4 ,"1,732977229716E+018",GT2D ,Libre confessionnel,2397
1 D1 2D,2014-09-01,2401,4280 - HANNUT - HANNUT,9999-12-31,ATHENEE ROYAL HANNUT,98,019-63 03 40,LIEGE,1 D1 2D,46,,2401,112,Type 1 premier degré deuxième année différenciée,Rue de Tirlemont 22 ,"1,732977229716E+018",GT2D ,WBE,2401
1 D1 2C,2014-09-01,2415,4300 - WAREMME - WAREMME,9999-12-31,ATHENEE ROYAL WAREMME,94,019-32 26 06,LIEGE,1 D1 2C,45,,2415,112,Type 1 premier degré deuxième année commune,Rue Gustave Renier 1 ,"1,73297722971705E+018",GT12C,WBE,2415
1 D1 2D,2014-09-01,2418,4300 - WAREMME - WAREMME,9999-12-31,INSTITUT SAINT-LAURENT,98,019-32 22 25,LIEGE,1 D1 2D,46,,2418,112,Type 1 premier degré deuxième année différenciée,Rue Joseph Wauters 41 ,"1,73297722971705E+018",GT2D ,Libre confessionnel,2418
1 D1 2D,2014-09-01,2419,4300 - WAREMME - WAREMME,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE HESBAYE,98,04-279 66 00,LIEGE,1 D1 2D,46,,2419,112,Type 1 premier degré deuxième année différenciée,Rue E. de Sélys-Longchamps 35 ,"1,73297722971914E+018",GT2D ,Subventionné provincial,2419
1 D1 2C,2014-09-01,2460,6700 - ARLON - ARLON,9999-12-31,ATHENEE ROYAL ARLON,94,063-24 50 20,LUXEMBOURG,1 D1 2C,45,,2460,112,Type 1 premier degré deuxième année commune,Rue de Sesselich 83 ,"1,73297722972019E+018",GT12C,WBE,2460
1 D1 2D,2014-09-01,2462,6700 - ARLON - ARLON,9999-12-31,INSTITUT SAINTE-MARIE - ENSEIGNEMENT SECONDAIRE,98,063-43 01 73,LUXEMBOURG,1 D1 2D,46,,2462,112,Type 1 premier degré deuxième année différenciée,Rue de Bastogne 33 ,"1,73297722972019E+018",GT2D ,Libre confessionnel,2462
1 D1 2D,2014-09-01,2463,6700 - ARLON - ARLON,9999-12-31,Institut Notre-Dame d'Arlon D.O.A.,98,063-24 52 10,LUXEMBOURG,1 D1 2D,46,,2463,112,Type 1 premier degré deuxième année différenciée,Rue Joseph Netzer 21 ,"1,73297722972019E+018",GT2D ,Libre confessionnel,2463
1 D1 2D,2014-09-01,2465,6791 - AUBANGE - ATHUS,9999-12-31,INSTITUT CARDIJN LORRAINE - ENSEIGNEMENT TECHNIQUE ET PROFESSIONNEL,98,063-24 28 50,LUXEMBOURG,1 D1 2D,46,,2465,112,Type 1 premier degré deuxième année différenciée,Rue Neuve 20 ,"1,73297722972229E+018",GT2D ,Libre confessionnel,2465
1 D1 2D,2014-09-01,2467,6700 - ARLON - ARLON,9999-12-31,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE ETIENNE LENOIR,98,063-23 02 20,LUXEMBOURG,1 D1 2D,46,,2467,112,Type 1 premier degré deuxième année différenciée,Chemin de Weyler 2 ,"1,73297722972334E+018",GT2D ,WBE,2467
1 D1 2D,2014-09-01,2487,6780 - MESSANCY - MESSANCY,9999-12-31,INSTITUT CARDIJN LORRAINE - ENSEIGNEMENT GENERAL,98,063-38 12 20,LUXEMBOURG,1 D1 2D,46,,2487,112,Type 1 premier degré deuxième année différenciée,Rue de l'Institut 15 ,"1,73297722972543E+018",GT2D ,Libre confessionnel,2487
1 D1 2D,2014-09-01,2490,6791 - AUBANGE - ATHUS,9999-12-31,ATHENEE ROYAL ATHUS,98,063-38 02 70,LUXEMBOURG,1 D1 2D,46,,2490,112,Type 1 premier degré deuxième année différenciée,Rue Neuve 32 ,"1,73297722972543E+018",GT2D ,WBE,2490
1 D1 2D,2014-09-01,2506,6600 - BASTOGNE - BASTOGNE,9999-12-31,ATHENEE ROYAL DE BASTOGNE - HOUFFALIZE,98,061-68 02 04,LUXEMBOURG,1 D1 2D,46,,2506,112,Type 1 premier degré deuxième année différenciée,Avenue Mathieu 48 ,"1,73297722973173E+018",GT2D ,WBE,2506
1 D1 2D,2014-09-01,2509,6600 - BASTOGNE - BASTOGNE,9999-12-31,INSTITUT COMMUNAL D'ENSEIGNEMENT TECHNIQUE,98,061-21 14 44,LUXEMBOURG,1 D1 2D,46,,2509,112,Type 1 premier degré deuxième année différenciée,Rue des Remparts 57 ,"1,73297722973277E+018",GT2D ,Subventionné communal,2509
1 D1 2D,2014-09-01,2514,6600 - BASTOGNE - BASTOGNE,9999-12-31,INSTITUT NOTRE-DAME SEMINAIRE 1er DEGRE,98,061-21 22 14,LUXEMBOURG,1 D1 2D,46,,2514,112,Type 1 premier degré deuxième année différenciée,Rue des Ecoles 20 ,"1,73297722973382E+018",GT2D ,Libre confessionnel,2514
1 D1 2D,2014-09-01,2541,6690 - VIELSALM - VIELSALM,9999-12-31,INSTITUT DU SACRE-COEUR,98,080-21 62 08,LUXEMBOURG,1 D1 2D,46,,2541,112,Type 1 premier degré deuxième année différenciée,Rue des Chars-à-Boeufs 12 ,"1,73297722973382E+018",GT2D ,Libre confessionnel,2541
1 D1 2D,2014-09-01,2544,6690 - VIELSALM - VIELSALM,9999-12-31,ATHENEE ROYAL VIELSALM - MANHAY,98,080-29 26 70,LUXEMBOURG,1 D1 2D,46,,2544,112,Type 1 premier degré deuxième année différenciée,Rue Chasseurs Ardennais 1 ,"1,73297722973487E+018",GT2D ,WBE,2544
1 D1 2D,2014-09-01,2563,6940 - DURBUY - BARVAUX-SUR-OURTHE,9999-12-31,INSTITUT DU SACRE-COEUR,98,086-21 11 01,LUXEMBOURG,1 D1 2D,46,,2563,112,Type 1 premier degré deuxième année différenciée,En Charotte 28 ,"1,73297722973487E+018",GT2D ,Libre confessionnel,2563
