"NS_ETAB_ID","CO_ETUDE_ID","TE_LM","CO_VALEUR","DT_DEBUT","DT_FIN","SW_LM_1","SW_LM_2","SW_LM_3","SW_LM_1_OBG","SW_LM_2_OBG","SW_LM_3_OBG"
910,GT21 ,Espagnol,ES,2020-10-01,9999-12-31,N,O,N,N,N,N
910,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT22 ,Espagnol,ES,2020-09-01,2020-09-30,N,O,N,N,N,N
910,GT22 ,Espagnol,ES,2020-10-01,9999-12-31,N,O,N,N,N,N
910,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
910,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
910,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT33L,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
910,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT33M,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
910,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT33P,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT33P,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
910,GT33P,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT33S,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,GT33S,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
910,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PC5  ,Anglais,EN,2021-09-01,9999-12-31,O,N,N,O,N,N
910,PC6  ,Anglais,EN,2021-09-01,9999-12-31,O,N,N,O,N,N
910,PQSC ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQSC ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQSC ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ2CC,Anglais,EN,2021-09-01,9999-12-31,O,N,N,O,N,N
910,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ3C ,Anglais,EN,2021-09-01,9999-12-31,O,N,N,O,N,N
910,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
910,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
910,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
910,TT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,TT21 ,Espagnol,ES,2020-09-01,2020-09-30,N,O,N,N,N,N
910,TT21 ,Espagnol,ES,2020-10-01,9999-12-31,N,O,N,N,N,N
910,TT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,TT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,TT22 ,Espagnol,ES,2020-09-01,2020-09-30,N,O,N,N,N,N
910,TT22 ,Espagnol,ES,2020-10-01,9999-12-31,N,O,N,N,N,N
910,TT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,TT22R,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,TT22R,Espagnol,ES,2020-09-01,2020-09-30,N,O,N,N,N,N
910,TT22R,Espagnol,ES,2020-10-01,9999-12-31,N,O,N,N,N,N
910,TT22R,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,TT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,TT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
910,TT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
910,TT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
910,TT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
910,TT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
911,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
911,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
911,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
911,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
911,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
911,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
911,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
911,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
911,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
911,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
911,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
911,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
911,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
911,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
911,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
911,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
911,TT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
911,TT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
911,TT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
911,TT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
911,TT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
911,TT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
912,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
912,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT33L,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
912,GT33L,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT33M,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
912,GT33M,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT33S,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
912,GT33S,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
912,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
912,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
912,TT21 ,Anglais,EN,2014-09-01,2018-08-31,O,N,N,N,N,N
912,TT21 ,Anglais,EN,2018-09-01,9999-12-31,O,O,N,N,N,N
912,TT21 ,Néerlandais,NL,2014-09-01,2018-08-31,O,N,N,N,N,N
912,TT21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,O,N,N,N,N
912,TT22 ,Anglais,EN,2014-09-01,2018-08-31,O,N,N,N,N,N
912,TT22 ,Anglais,EN,2018-09-01,9999-12-31,O,O,N,N,N,N
912,TT22 ,Néerlandais,NL,2014-09-01,2018-08-31,O,N,N,N,N,N
912,TT22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,O,N,N,N,N
912,TT22R,Anglais,EN,2014-09-01,2018-08-31,O,N,N,N,N,N
912,TT22R,Anglais,EN,2018-09-01,9999-12-31,O,O,N,N,N,N
912,TT22R,Néerlandais,NL,2014-09-01,2018-08-31,O,N,N,N,N,N
912,TT22R,Néerlandais,NL,2018-09-01,9999-12-31,O,O,N,N,N,N
912,TT31 ,Anglais,EN,2018-09-01,2018-09-30,O,O,N,N,N,N
912,TT31 ,Anglais,EN,2018-10-01,2019-08-31,O,O,N,N,N,N
912,TT31 ,Anglais,EN,2019-09-01,9999-12-31,O,O,N,N,N,N
912,TT31 ,Néerlandais,NL,2018-09-01,2018-09-30,O,O,N,N,N,N
912,TT31 ,Néerlandais,NL,2018-10-01,2019-08-31,O,O,N,N,N,N
912,TT31 ,Néerlandais,NL,2019-09-01,9999-12-31,O,O,N,N,N,N
912,TT32 ,Anglais,EN,2018-09-01,2018-09-30,O,O,N,N,N,N
912,TT32 ,Anglais,EN,2018-10-01,2019-08-31,O,O,N,N,N,N
912,TT32 ,Anglais,EN,2019-09-01,9999-12-31,O,O,N,N,N,N
912,TT32 ,Néerlandais,NL,2018-09-01,2018-09-30,O,O,N,N,N,N
912,TT32 ,Néerlandais,NL,2018-10-01,2019-08-31,O,O,N,N,N,N
912,TT32 ,Néerlandais,NL,2019-09-01,9999-12-31,O,O,N,N,N,N
920,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PC4C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PC4C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PC4C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PC5C ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PC5C ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PC5C ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
920,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
920,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
920,PC6C ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
920,PC6C ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
920,PC6C ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
920,PQD2C,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PQD2C,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PQD2C,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PQI24,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI24,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI24,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI34,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI34,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI34,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQI4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQSC ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQSC ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQSC ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
920,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ33C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ33C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQC4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQC4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQC4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQC4C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQC4C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQC4C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQC5 ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQC5 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQC5 ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQC5C,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQC5C,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQC5C,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQC6 ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
920,TQC6 ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
920,TQC6 ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
920,TQC6C,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
920,TQC6C,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
920,TQC6C,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
920,TQD2C,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQD2C,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQD2C,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
920,TQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ22R,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ22R,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ33 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ33 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
920,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
921,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
921,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
