"ROWNUMBER","CPMS_NS_ETAB_ID","CPMS_NOM","CPMS_RUE","CPMS_NUMERO","CPMS_CODEPOSTAL","CPMS_LOCALITE","CPMS_TELEPHONE","CPMS_FAX","CPMS_EMAIL","NS_ETAB_ID","TE_NOM_ETAB"
1969,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1236,Ecole communale - Groupe scolaire 5
1970,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1237,Ecole communale - Groupe scolaire 2
1971,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1238,Ecole communale - Groupe scolaire 3
1972,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1239,Ecole communale - Groupe scolaire 4
1973,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1240,Ecole fondamentale communale - Groupe scolaire 1
1974,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1243,INSTITUT COMMUNAL D'ENSEIGNEMENT SECONDAIRE
1975,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1276,Ecole communale Arthur Nazé-Alfred Busieau Gr scolaire n°2
1976,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1277,Ecole communale Rampe-Anfouette -  Baille Cariotte-GS n°1
1977,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1278,Ecole communale Genin A Dieu Groupe scolaire n°4
1978,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1280,Ecole communale Cambry - Achille Delattre Abbaye GS n°
1979,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1281,Ecole communale A. Libiez - Quesnoy Groupe scolaire n°5
1980,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,1292,Ecole communale Emile Verhaeren
1981,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,3160,Ecole fondamentale communale du Foyer moderne
1982,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,3213,Ecole communale fondamentale La Petite Honnelle
1983,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,5377,Ecole communale de l'Athénée
1984,4978,Centre PMS provincial de Mons 1,Rue de la Grande Triperie,"21","7000",MONS,"065-39 41 70","065-39 41 73",ec004978@adm.cfwb.be,5451,CEFA - MONS - HOUDENG
1985,4980,Centre PMS libre de Soignies 1,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 36 42","067-33 37 71",ec004980@adm.cfwb.be,1361,INSTITUT TECHNIQUE SAINT-GABRIEL
1986,4980,Centre PMS libre de Soignies 1,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 36 42","067-33 37 71",ec004980@adm.cfwb.be,1363,INSTITUT NOTRE-DAME DE BONNE-ESPERANCE
1987,4980,Centre PMS libre de Soignies 1,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 36 42","067-33 37 71",ec004980@adm.cfwb.be,1373,COLLEGE SAINT-AUGUSTIN
1988,4980,Centre PMS libre de Soignies 1,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 36 42","067-33 37 71",ec004980@adm.cfwb.be,1374,INSTITUT SAINT-AUGUSTIN
1989,4980,Centre PMS libre de Soignies 1,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 36 42","067-33 37 71",ec004980@adm.cfwb.be,1467,COLLEGE SAINT-VINCENT - 2e-3e DEGRES
1990,4980,Centre PMS libre de Soignies 1,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 36 42","067-33 37 71",ec004980@adm.cfwb.be,1468,COLLEGE SAINT-VINCENT - DOA
1991,4980,Centre PMS libre de Soignies 1,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 36 42","067-33 37 71",ec004980@adm.cfwb.be,1475,INSTITUT TECHNIQUE SAINT-VINCENT
1992,4980,Centre PMS libre de Soignies 1,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 36 42","067-33 37 71",ec004980@adm.cfwb.be,5436,CEFA - INSTITUT TECHNIQUE ST-GABRIEL
1993,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1358,Ecole primaire libre Notre-Dame
1994,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1359,Ecole primaire libre Notre-Dame de Bonne Espérance
1995,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1368,Ecole fondamentale libre Saint-Sauveur
1996,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1369,Ecole fondamentale libre - Institut Albert Ier
1997,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1370,Ecole fondamentale libre Saint-Vincent de Paul
1998,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1372,MAISON SAINT-AUGUSTIN (DOA)
1999,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1449,Ecole fondamentale paroissiale Saint-Joseph
2000,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1453,Ecole fondamentale mixte libre
2001,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1458,Ecole fondamentale libre Saint-Joseph
2002,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1459,Ecole fondamentale paroissiale Saint-Martin
2003,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1460,Ecole fondamentale libre du Sacré-Coeur
2004,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1461,Ecole fondamentale libre Saint-Vincent
2005,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1462,Ecole fondamentale libre Saint-Vincent
2006,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1463,Ecole fondamentale libre
2007,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1473,Ecole La Source
2008,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1479,Ecole fondamentale libre Saint-Rémy
2009,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,1480,Ecole fondamentale libre Sacré-Coeur - Saint-Géry
2010,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,5943,Ecole maternelle libre Notre-Dame
2011,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,5944,"Ecole fondamentale libre Notre-Dame de Bonne-Espérance 2,5-8"
2012,4981,Centre PMS libre de Soignies 2,Ruelle Scaffart,"","7060",SOIGNIES,"067-33 44 52",,ec004981@adm.cfwb.be,5980,Ecole primaire libre Saint-Nicolas
2013,4982,Centre PMS de la Communauté française de Soignies,Rue Léon Hachez,"38","7060",SOIGNIES,"067-33 57 85","067-33 94 56",ec004982@adm.cfwb.be,674,Ecole fondamentale autonome Tubize - Renard
2014,4982,Centre PMS de la Communauté française de Soignies,Rue Léon Hachez,"38","7060",SOIGNIES,"067-33 57 85","067-33 94 56",ec004982@adm.cfwb.be,675,Ecole fondamentale autonome Francisco Ferrer
2015,4982,Centre PMS de la Communauté française de Soignies,Rue Léon Hachez,"38","7060",SOIGNIES,"067-33 57 85","067-33 94 56",ec004982@adm.cfwb.be,1371,ATHENEE ROYAL D'ENGHIEN
2016,4982,Centre PMS de la Communauté française de Soignies,Rue Léon Hachez,"38","7060",SOIGNIES,"067-33 57 85","067-33 94 56",ec004982@adm.cfwb.be,1464,ATHENEE ROYAL JULES BORDET
2017,4982,Centre PMS de la Communauté française de Soignies,Rue Léon Hachez,"38","7060",SOIGNIES,"067-33 57 85","067-33 94 56",ec004982@adm.cfwb.be,5107,Ecole fondamentale annexée Braine-le-Comte
2018,4982,Centre PMS de la Communauté française de Soignies,Rue Léon Hachez,"38","7060",SOIGNIES,"067-33 57 85","067-33 94 56",ec004982@adm.cfwb.be,5108,Ecole fondamentale annexée Enghien
2019,4982,Centre PMS de la Communauté française de Soignies,Rue Léon Hachez,"38","7060",SOIGNIES,"067-33 57 85","067-33 94 56",ec004982@adm.cfwb.be,5111,Ecole fondamentale annexée Jules Bordet - Soignies
2020,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,611,Ecole communale fondamentale de Ittre - Ecole des Longs Prés
2021,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1356,Ecole fondamentale communale de Steenkerque
2022,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1357,Ecole fondamentale communale d'Hennuyères
2023,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1386,Ecole fondamentale communale
2024,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1387,Ecole fondamentale communale
2025,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1388,Ecole communale fond. - Groupe scolaire de Strépy - Boussoit
2026,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1390,Ecole fondamentale communale
2027,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1392,Ecole fondamentale communale
2028,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1393,Ecole fondamentale communale du Centre
2029,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1431,Ecole maternelle communale autonome
2030,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1454,Ecole fondamentale communale
2031,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1455,Ecole communale fondamentale de la Ville
2032,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1456,Ecole fondamentale communale
2033,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1457,Ecole communale fondamentale Casteau-Neufvilles-Chaussée
2034,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1469,LYCEE PROVINCIAL DES SCIENCES ET DES TECHNOLOGIES
2035,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1476,Ecole fondamentale communale de Marche
2036,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1477,Ecole communale fondamentale Odenat Bouton
2037,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,1478,Ecole fondamentale communale Ecole du Sud
2038,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,5148,Ecole fondamentale communale de Ronquières
2039,4983,Centre PMS provincial de Soignies,Rue de la Régence,"25","7060",SOIGNIES,"067-33 33 08","067-33 94 94",ec004983@adm.cfwb.be,95355,Ecole communale fondamentale de Virginal
2040,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1078,Ecole fondamentale libre Saint-Antoine
2041,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1079,Ecole fondamentale libre
2042,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1080,INSTITUT SAINTE-THERESE
2043,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1098,Ecole fondamentale libre Saints Cyr et Julitte
2044,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1099,Ecole Sainte Aldegonde
2045,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1377,Ecole fondamentale libre Sainte-Marie
2046,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1380,Ecole fondamentale libre Saint-Ghislain et Sainte-Barbe
2047,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1394,Ecole primaire libre Saint-Donat
2048,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1399,Ecole fondamentale libre Sacré-Coeur - Soleil Levant
2049,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1401,Ecole primaire libre Institut Sainte-Marie A
2050,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1402,Ecole fondamentale libre Saint-Antoine
2051,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1404,Institut primaire Saint-Joseph
2052,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1415,INSTITUT TECHNIQUE SAINT-JOSEPH
2053,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1416,INSTITUT SAINT-JOSEPH (D2-D3)
2054,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1418,INSTITUT SAINTE-MARIE
2055,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,1429,INSTITUT SAINT-JOSEPH D.O.A.
2056,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,95257,Ecole primaire Sainte-Marie B
2057,4985,Centre PMS libre de La Louvière,Rue Arthur Warocqué,"88","7100",LA LOUVIERE,"064-22 58 74","064-22 73 18",ec004985@adm.cfwb.be,95668,Institut maternel Saint-Joseph/Saint-Donat
2058,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1095,Ecole fondamentale communale
2059,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1096,Ecole communale de Seneffe
2060,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1097,Ecole communale de Familleureux
2061,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1378,Ecole fond. communale Haine-St-Paul Redemont et Place Caffet
2062,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1379,Ecole fondamentale communale de Jolimont
2063,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1384,Ecole fondamentale communale
2064,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1385,Ecole fondamentale communale
2065,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1395,Ecole fondamentale communale R. François
2066,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1396,Ecole fondamentale communale
2067,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1397,Ecole fondamentale communale de Baume
2068,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1414,INSTITUT PROVINCIAL D'ENSEIGN. SECONDAIRE LEON HUREZ
2069,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1430,Ecole fondamentale communale du Bocage
2070,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,1432,INSTITUT PROVINCIAL DE NURSING DU CENTRE
2071,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,4805,Ecole fondamentale communale
2072,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,5421,CEFA - IPES LEON HUREZ
2073,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,5451,CEFA - MONS - HOUDENG
2074,4986,Centre PMS provincial de La Louvière,Rue du Parc,"87","7100",LA LOUVIERE,"064-22 26 71","064-26 68 60",ec004986@adm.cfwb.be,5725,Ecole fondamentale communale de Besonrieux
2075,4987,Centre PMS provincial spécialisé de La Louvière,Rue Paul Pastur,"33","7100",LA LOUVIERE,"064-22 53 45","064-21 14 21",ec004987@adm.cfwb.be,1198,"Ecole fondamentale spécialisée ""L'Orée du Bois"""
2076,4987,Centre PMS provincial spécialisé de La Louvière,Rue Paul Pastur,"33","7100",LA LOUVIERE,"064-22 53 45","064-21 14 21",ec004987@adm.cfwb.be,1225,Centre provincial d'enseignement spécialisé Mons
2077,4987,Centre PMS provincial spécialisé de La Louvière,Rue Paul Pastur,"33","7100",LA LOUVIERE,"064-22 53 45","064-21 14 21",ec004987@adm.cfwb.be,1407,Le Snark
2078,4987,Centre PMS provincial spécialisé de La Louvière,Rue Paul Pastur,"33","7100",LA LOUVIERE,"064-22 53 45","064-21 14 21",ec004987@adm.cfwb.be,1421,L'AMI Institut d'enseignement technique spécialisé
2079,4987,Centre PMS provincial spécialisé de La Louvière,Rue Paul Pastur,"33","7100",LA LOUVIERE,"064-22 53 45","064-21 14 21",ec004987@adm.cfwb.be,1423,EPSIS Roger Roch
2080,4987,Centre PMS provincial spécialisé de La Louvière,Rue Paul Pastur,"33","7100",LA LOUVIERE,"064-22 53 45","064-21 14 21",ec004987@adm.cfwb.be,1425,IMP provincial René Thône La Louvière
2081,4987,Centre PMS provincial spécialisé de La Louvière,Rue Paul Pastur,"33","7100",LA LOUVIERE,"064-22 53 45","064-21 14 21",ec004987@adm.cfwb.be,1426,"Ecole primaire spécialisée ""Le Clair Logis"""
2082,4987,Centre PMS provincial spécialisé de La Louvière,Rue Paul Pastur,"33","7100",LA LOUVIERE,"064-22 53 45","064-21 14 21",ec004987@adm.cfwb.be,1472,Etablissement d'ens. professionnel spécialisé communal
2083,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,833,Ecole fondamentale libre Moi de Chapelle-lez-Herlaimont
2084,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1383,Ecole fondamentale libre
2085,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1389,Ecole fondamentale libre de Saint-Vaast
2086,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1391,Ecoles fondamentales libres Houdeng-Aimeries - Bois-du-Luc
2087,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1403,Ecole fondamentale libre
2088,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1447,Ecole fondamentale libre Saint-Martin
2089,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1448,Ecole fondamentale libre de l'Ange Gardien
2090,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1500,Ecole fondamentale libre Le Petit Collège
2091,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1502,Ecole fondamentale libre Institut du Sacré-Coeur
2092,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1504,Ecole fondamentale libre Leval-Trahegnies
2093,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1505,Ecole fondamentale libre
2094,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1507,COLLEGE NOTRE-DAME DE BON SECOURS
2095,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1577,Ecole fondamentale libre Saint-Joseph
2096,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1578,Ecole primaire libre Bonne-Espérance
2097,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1579,SEMINAIRE DE BONNE-ESPERANCE
2098,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1590,Ecole fondamentale libre de l'Enfant Jésus
2099,4989,Centre PMS libre de Binche,Avenue Marie-José,"48","7130",BINCHE,"064-33 73 24","064-33 66 84",ec004989@adm.cfwb.be,1592,Ecole fondamentale libre Sainte-Thérèse et Saint-Joseph
2100,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1074,"Ecole ""Pascal Hoyaux"""
2101,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1075,Ecole communale fondamentale
2102,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1076,Ecole communale fondamentale
2103,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1077,Ecole communale fondamentale
2104,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1419,ATHENEE PROVINCIAL
2105,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1495,Ecole communale fondamentale Binche V
