HAND_ID,ACTE_OBJ_ID,ACTE_BRA,ACTE_NOM,ACTE_PER,UNIE_OBJ_ID
26885,38864,3,EI SECT ING IND ELECTRI OPT ELECTRO (ENC PAR GROUPE),2,35310
26886,38865,2,"PREPA EI DE LA SECTION:""MASTER SC INGEN INDUST-FIN:ELECTRON""",8,35311
26887,38866,3,"EI DE LA SECTION:""MASTER SCIENCES INGEN INDUST-FIN:ELECTRON""",2,35311
26888,38867,1,ELECTROTECHNIQUE,60,35312
26889,38868,2,PLANS ET SCHEMAS,20,35312
26890,38869,3,ELECTRONIQUE INDUSTRIELLE : THEORIE,40,35312
26891,38870,4,ELECTRONIQUE INDUSTRIELLE : LABORATOIRE,60,35312
26892,38871,2,LABORATOIRE DE MESURES ELECTRONIQUES,28,35313
26893,38872,1,THEORIE DES CIRCUITS,32,35314
26894,38873,2,THEORIE DES CIRCUITS - LABORATOIRE,32,35314
26895,38874,1,ELECTRONIQUE DE COMMANDE,32,35315
26896,38875,2,PREPA COLLECTIVE EP INT SECTION TECHNICIEN EN ELECTRONIQUE,16,35316
26897,38876,3,"EI SECTION ""TECHNICIEN EN ELECTRONIQUE""",4,35316
26898,38877,2,LABORATOIRE : SUPPORT DE COMPOSANTS,40,35318
26899,38878,4,TRAITEMANT DE SIGNAUX,24,35318
26900,38879,2,"ENCADREMENT ACT PROF DE FORM:""BAC EN ELECTRONIQUE""",20,35323
26901,38880,2,"ENCADREMENT STAGE D'INTEGR PROF:""BAC EN ELECTRON""",20,35324
26902,38881,2,ENCADREMENT (STAGE - PAR GROUPE D'ETUDIANTS),40,35325
26903,38882,1,STAGE:MASTER SCIENCES DE L'INGENIEUR INDUS-FIN:ELECTRONIQUE,160,35326
26904,38883,2,E STAGE:MASTER SCIENCES DE L'INGEN INSDUS-FIN:ELECTRONIQUE,40,35326
26905,38884,1,TECHNIQUES DU SON,62,35327
26906,38885,2,TECHNIQUES DE L'IMAGE,62,35327
26907,38886,3,TECHNIQUES DE TELETRANSMISSION,40,35327
26908,38887,4,LABORATOIRE AUDIOVISUEL,60,35327
26909,38888,1,ELECTRONIQUE,40,35328
26910,38889,2,ELECTRONIQUE : TELEVISION,80,35328
26911,38890,3,ELECTRONIQUE : MAGNETOSCOPE,80,35328
26912,38891,4,LABORATOIRE DE MAINTENANCE ELECTRONIQUE,80,35328
26913,38892,1,TECHNOLOGIE DES TRANSFORMATIONS DE DONNEES,50,35329
26914,38893,2,TECHNOLOGIE DES RESEAUX DE TELECOMMUNICATION,50,35329
26915,38894,3,LABORATOIRE: DATACOM / TELECOM,50,35329
26916,38895,2,PREP DE L'EI SECT°:GRAD EN ELECTRON & TELECOMM,16,35330
26917,38896,3,E I SECT:GRADUE EN ELECTRON DE RESEAUX & TELECOMMUNICATIONS,4,35330
26918,38897,1,TELECOMMUNICATIONS - ETUDE DES LIGNES DE TRANSMISSION,16,35333
26919,38898,2,MATHEMATIQUE APPLIQUEE AUX LIGNES DE TRANSMISSION,16,35333
26920,38899,3,LE RESEAU RNIS - INITIATION,16,35333
26921,38900,2,ELEMENTS DE TRANSMISSION TELEGRAPHIQUE,15,35334
26922,38901,4,LA MODULATION PAR IMPULSIONS ET CODAGE (MIC),20,35334
26923,38902,1,LA MODULATION PAR IMPULSION ET CODAGE (MIC),15,35335
26924,38903,2,LE MODELE OSI - LES BASES DU RESEAU RNIS,20,35335
26925,38904,3,ETUDE D'UN CENTRAL NUMERIQUE,15,35335
26926,38905,4,LE TELEPHONE SANS FIL,15,35335
26927,38906,5,LABORATOIRE DE TELECOMMUNICATIONS,35,35335
26928,38907,1,LABORATOIRE D'EXPLOITATION DES AUTOMATES,96,35337
26929,38908,2,LABORATOIRE DE LOGIQUE COMBINATOIRE ET SEQUENTIELLE,40,35340
26930,38909,1,LOGIQUE CABLEE COMBINATOIRE ET SEQUENTIELLE : COURS,40,35343
26931,38910,2,LOGIQUE CABLEE COMBINATOIRE & SEQUENTIELLE : LABORATOIRE,24,35343
26932,38911,1,MICRO-ELECTRON-MICROCONTROLEUR-TELETRANSM ELEM PROG-THEORIE,80,35344
26933,38912,2,MICRO-ELECTRON-MICROCONTROLEUR-TELETRANSM ELEM PROG-LABO,80,35344
26934,38913,1,CIRCUITS LOGIQUES,20,35345
26935,38914,2,MICROPROCESSEURS,20,35345
26936,38915,3,LABORATOIRE DELOGIQUE ET DE MICROPROCESSEURS,24,35345
26937,38916,1,MICROPROCESSEURS THEORIE,40,35346
26938,38917,2,MICROPROCESSEURS LABORATOIRE,40,35346
26939,38918,3,CONFIGURATION D'INTERFACE-LABORATOIRE,60,35346
26940,38919,1,MICROPROCESSEUR ET CONFIGURATION D'INTERFACE,32,35347
26941,38920,2,MICROPROCESSEUR ET CONFIGURATION D'INTERFACE - LABORATOIRE,48,35347
26942,38921,3,MICROPROCESSEUR & CONFIGURAT° D'INTERFACE-LABO EX DE SYNTH,48,35347
26943,38922,1,MICROPROCESSEURS ET CONFIGURATION D'INTERFACE,32,35348
26944,38923,2,LABORATOIRE DE MICROPROCESSEURS ET CONFIGURATION D'INTERFACE,96,35348
26945,38924,1,LABORATOIRE DES TECHNIQUES NUMERIQUES,128,35349
26946,38925,1,MICROPROCESSEURS,28,35350
26947,38926,2,LABORATOIRE DE MICROPROCESSEURS,40,35350
26948,38927,3,ARCHITECTURE DES SYSTEMES A MICROPROCESSEURS,28,35350
26949,38928,1,MICROPROCESSEUR : COURS,32,35351
26950,38929,2,MICROPROCESSEUR : LABORATOIRE,32,35351
26951,38930,3,TELECOMMUNICATION : COURS,32,35351
26952,38931,4,TELECOMMUNICATION : LABORATOIRE,32,35351
26953,38932,1,INITIATION AU DESSIN TECHNIQUE,120,35352
26954,38933,2,INITIATION TECHNOLOGIQUE,60,35352
26955,38934,3,INIT. A L'UTILISATION DES INSTRUMENTS DE MESURE,20,35352
26956,38935,4,INTRODUCTION A LA CONNAISSANCE DES METAUX,20,35352
26957,38936,5,TECHNIQUE DU RAPPORT,20,35352
26958,38937,6,INITIATION ECONOMIQUE,30,35352
26959,38938,7,ELEMENTS DE LEGISLATION SOCIALE,10,35352
26960,38939,8,INTR.A LA GESTION DES RESSOURCES PERSONNELLES,40,35352
26961,38940,9,NOTIONS DE MATHEMATIQUES ET TRIGONOMETRIQUES,120,35352
26962,38941,10,INITIATION A LA PRODUCTION MECANO-SOUDEE,160,35352
26963,38942,11,DECOUVERTE DES DIFFERENTS MODES DE FABRICATION,40,35352
26964,38943,12,INTRODUCTION A L'ORGANISATION DES ATELIERS,40,35352
26965,38944,4,LABORATOIRE DE METROLOGIE,24,35353
26966,38945,2,DESSIN DE MECANIQUE,70,35354
26967,38946,3,CONNAISSANCE ET UTILISATION DE MATERIAUX,30,35354
26968,38947,2,DESSIN DE MECANIQUE,70,35355
26969,38948,3,CONNAISSANCE ET UTILISATION,30,35355
26970,38949,1,MECANIQUE APPLIQUEE ET THERMODYNAMIQUE THEO ET LAB,100,35356
26971,38950,2,DESSIN TECHNIQUE ET ORGANES DES MACHINES,80,35356
26972,38951,1,MECANIQUE APPLIQUEE&THERMODYNAMIQUE-THEORIE,80,35357
26973,38952,2,MECANIQUE APPLIQUEE&THERMODYNAMIQUE-LABORAT,20,35357
26974,38953,3,DESSIN TECHNIQUE&ORGANES DE MACHINES,80,35357
26975,38954,1,MECANIQUE,40,35359
26976,38955,2,RESISTANCE DES MATERIAUX,32,35359
26977,38956,3,ORGANES MECANIQUES,60,35359
26978,38957,4,METHODOLOGIE SPECIALE: ELABORATION D'UN PROJET MECANIQUE,60,35359
26979,38958,1,CINEMATIQUE,24,35361
26980,38959,2,STATIQUE,24,35361
26981,38960,3,DYNAMIQUE,24,35361
26982,38961,2,LABORATOIRE DE DESSIN ASSISTE PAR ORDINATEUR,28,35362
26983,38962,4,PROBLEMES TECHNIQUES: COURS,12,35363
26984,38963,5,PROBLEMES TECHNIQUES: LABORATOIRE,12,35363
26985,38964,1,DESSIN TECHNIQUE,64,35364
26986,38965,1,T.P.& METHODE DE TRAVAIL DE SOUDAGE,72,35365
26987,38966,2,T.P & METHODE DE TRAVAIL DE MACHINES-OUTILS,72,35365
26988,38967,3,T.P & METHODE DE TRAVAIL D'AJUSTAGE-MONTAGE,72,35365
26989,38968,4,TECHN.DE COMMUNICATION & NOTIONS DE DROIT SOCIAL,36,35365
26990,38969,5,CALCUL APPLIQUE,48,35365
26991,38970,6,VISION DANS L'ESPACE,48,35365
26992,38971,7,INITIATION TECHNOLOGIQUE,12,35365
26993,38972,1,TRAVAUX PRATIQUES ET METHODE DE TRAVAIL,30,35366
26994,38973,2,TECHNOLOGIE DE L'AJUSTAGE,10,35366
26995,38974,1,TRAVAUX PRATIQUES,30,35368
26996,38974,1,TRAVAUX PRATIQUES,30,35367
26997,38975,2,TECHNOLOGIE,10,35367
26998,38975,2,TECHNOLOGIE,10,35368
26999,38976,1,"FRAISAGE, PERçAGE, ALESAGE, RECTIFICATION PLANE",56,35369
27000,38977,1,"TRAVAUX PRATIQUES DE SOUDAGE AU CHALUM,ARC,SEMI-AUTOMATIQUE",64,35370
27001,38978,2,TRAVAUX PRATIQUES DE MECANIQUE,56,35370
27002,38979,1,FRAISAGE ET RECTIFICATION PLANE NIVEAU MOYEN,176,35371
27003,38980,1,TECHNOOGIE DE L'IMPRESSION,52,35372
27004,38981,1,COURS THEORIQUES,40,35373
27005,38982,2,COURS PRATIQUES,20,35373
27006,38983,1,MECANIQUE,20,35376
27007,38983,1,MECANIQUE,20,35377
27008,38984,2,CONNAISSANCE ET UTILISATION DES METAUX,20,35377
27009,38984,2,CONNAISSANCE ET UTILISATION DES METAUX,20,35376
27010,38985,1,TECHNOLOGIE MECANIQUE,32,35381
27011,38986,2,TECHNOLOGIE ELECTRICITE,32,35381
27012,38987,2,LABORATOIRE DE RESISTANCE DES MATERIAUX,32,35383
27013,38988,1,RESISTANCE DES MATERIAUX,64,35384
27014,38989,4,PROBLEMES TECHNIQUES:THEORIE,12,35385
27015,38990,5,PROBLEMES TECHNIQUES:LABORATOIRE,12,35385
27016,38991,6,"TRAV PRAT DE SOUDAGE CHALUMEAU, ARC, SEMI-AUTOMATI",64,35385
27017,38992,1,TRAVAUX PRATIQUES DE MAINTENANCE MECANIQUE,144,35386
27018,38993,1,MAINTENANCE MECANIQUE 1ER NIVEAU,32,35387
27019,38994,2,TRAVAUX PRATIQUES DE MAINTENANCE MECANIQUE 1ER NIVEAU,32,35387
27020,38995,2,LABORATOIRE D'HYDRAULIQUE,32,35390
27021,38996,2,LABORATOIRE DE PNEUMATIQUE,32,35391
27022,38997,1,TRAITEMENT PROBL TECHN PNEUMATIQUES ET HYDRAULIQUES,32,35392
27023,38998,2,TRAV PRAT:MONTAGE-DEMONTAGE EQUIP-TS PNEUMAT ET HYDRAUL,48,35392
27024,38999,1,LES CAPTEURS - NOTIONS DE BASE,32,35393
27025,39000,1,LOGIQUE,20,35394
27026,39001,2,PNEUMATIQUE : THEORIE ET LABO,40,35394
27027,39002,3,HYDRAULIQUE : THEORIE,20,35394
27028,39003,1,LOGIQUE,10,35395
27029,39004,2,PNEUMATIQUE : THEORIE,40,35395
27030,39005,3,PNEUMATIQUE : LABORATOIRE,10,35395
27031,39006,4,HYDRAULIQUE: THEORIE,20,35395
27032,39007,1,TRAITEMENT DE PROBLEMES TECHNIQUES,60,35396
27033,39008,2,RAPPORT TECHNIQUE,10,35396
27034,39009,3,SECURITE DANS L'ENTREPRISE,5,35396
27035,39010,4,GESTION DE LA QUALITE,5,35396
27036,39011,5,PROJET - TRAVAIL DE FIN D'ETUDES,10,35396
27037,39012,2,PREPARATION A L'EP INT DE LA SECTION EPR INTEG DE LA SECTION,20,35397
27038,39013,2,PREP DE L'EP INT DE LA SECT EP INT DE LA SEC:GRAD AUT & REG,20,35398
27039,39014,2,PREPA DE L'E I DE LA SECT°:GRADUE EN AUTOMATION-REGULATION,16,35400
27040,39015,3,EPREUVE INTEGREE DE LA SECT°:GRADUE EN AUTOMATION-REGULATION,4,35400
27041,39016,1,ASSERVISS LIN/NON LIN/ANALOG/ET NUM - THEORIE,60,35401
27042,39017,2,ASSERVISS LIN/NON LIN/ANALOGIQUES ET NUMERIQUES - LABO,90,35401
27043,39018,1,REGULATION ET ASSERVISSEMENTS,48,35402
27044,39019,2,LABORATOIRE DE REGULATION ET ASSERVISSEMENTS,96,35402
27045,39020,3,CAPTEURS,24,35402
27046,39021,4,LABORATOIRE DE CAPTEURS,48,35402
27047,39022,1,LOGIQUES ET AUTOMATES,32,35403
27048,39023,1,ROBOTIQUE,12,35404
27049,39024,2,AUTOMATES PROGRAMMALES,12,35404
27050,39025,3,LABORATOIRE D'AUTOMATES PROGRAMMABLES,40,35404
27051,39026,4,AUTOMONIE,16,35404
27052,39027,1,LABO D'AUTOMATISME,32,35405
27053,39028,2,LABO DE REGULATION,16,35405
27054,39029,1,AUTOMATES PROGRAMMABLES : COURS,16,35406
27055,39030,2,AUTOMATES PROGRAMMABLES : LABORATOIRE,48,35406
27056,39031,1,PNEUMATIQUE-HYDRAULIQUE,28,35407
27057,39032,2,LABORATOIRE DE PNEUMATIQUE-HYDRAULIQUE,36,35407
27058,39033,3,LABORATOIRE D'AUTOMATES PROGRAMMABLES,128,35407
27059,39034,1,REGULATION : THEORIE,40,35408
27060,39035,2,REGULATION : LABORATOIRE,60,35408
27061,39036,1,REGULATION - THEORIE,32,35409
27062,39037,2,REGULATION - LABORATOIRE,32,35409
27063,39038,3,AUTOMATE PROGRAMMABLE - THEORIE,32,35409
27064,39039,4,AUTOMATE PROGRAMMABLE - LABORATOIRE,32,35409
27065,39040,1,HYDRAULIQUE ET PNEUMATIQUE DANS LES REGULATIONS : COURS,40,35410
27066,39041,2,HYDRAULIQUE ET PNEUMATIQUE DANS LES REGULATIONS:LABORATOIRE,24,35410
27067,39042,1,REGULATION : HYDRAULIQUE ET ELECTROPNEUMATIQUE,40,35411
27068,39043,2,REGULATION : HYDRAULIQUE ET ELECTROPNEUMATIQUE : LABORATOIRE,24,35411
27069,39044,1,REGULATION,80,35412
27070,39044,1,REGULATION,80,35413
27071,39045,2,LABORATOIRE DE REGULATION,64,35413
27072,39045,2,LABORATOIRE DE REGULATION,64,35412
27073,39046,1,ELECTRONIQUE DANS LES REGULATIONS : COURS,112,35414
27074,39047,2,ELECTRONIQUE DANS LES REGULATIONS : LABORATOIRE,32,35414
27075,39048,1,LABORATOIRE DE REGULATION PAR AUTOMATES PROGRAMMABLES,64,35415
27076,39049,1,LABORATOIRE DE CAPTEURS ET REGULATION,96,35416
27077,39050,2,PREPARATION ET ENCADREMENT DU PROJET,12,35417
27078,39051,3,DEFENSE DU PROJET,4,35417
27079,39052,4,TRAVAUX PRATIQUES GARAGE,4,35417
27080,39053,3,"EI SECTION :""BACHELIER EN AUTOMOBILE""",4,35418
27081,39054,1,TECHNIQ REFROI LUBRIF GRAISS CARROSSERIE&CHASSIS,80,35419
27082,39055,2,TRAVAUX PRATIQUES,36,35419
27083,39056,1,DESSIN TECHNIQUE APPLIQUE A L'AUTOMOBILE,40,35420
27084,39057,1,PRATIQUE PROFESSIONNELLE:CONDUITE D'UN VEHICULE POIDS LOURD,320,35422
27085,39058,1,PRATIQUE PROF: CONDUITE D'UN VEHICULE POIDS LOURDS,320,35423
27086,39059,2,PRATIQUE PROF: CHARGEMENT ET DECHARGEMENT,40,35423
27087,39060,1,LABORATOIRE D'ORGANISATION ET DE LEGISLATION DES TRANSPORTS,96,35424
27088,39061,1,LABORATOIRE DE TECHNOLOGIE,96,35425
27089,39062,1,TECHNOLOGIE DU MOTEUR DIESEL,100,35428
27090,39063,2,TRAVAUX PRATIQUES D'ATELIER,100,35428
27091,39064,1,TECHNIQUE DU MOTEUR DIESEL,60,35429
27092,39065,2,TRAVAUX PRATIQUES SUR MOTEUR DIESEL,180,35429
27093,39066,1,TECHNIQUE DES MOTEURS A ESSENCE 2TPS ET 4TPS,80,35430
27094,39067,2,TRAVAUX PRATIQUES MOTEURS A ESSENCE 2TPS&4TPS,140,35430
27095,39068,1,TECHNOLOGIE DE L'AUTOMOBILE,40,35431
27096,39069,2,LABORATOIRE ORGANES NON MOTEUR,40,35431
27097,39070,1,CONNAISSANCE DES MATERIAUX,66,35432
27098,39071,2,RESISTANCE DES MATERIAUX,20,35432
27099,39072,3,LABORATOIRE DE RESISTANCE DES MATERIAUX,20,35432
27100,39073,4,CHIMIE APPLIQUEE,50,35432
27101,39074,5,LABORATOIRE DE CHIMIE APPLIQUEE,20,35432
27102,39075,1,THEORIE DES MOTEURS,80,35433
27103,39076,2,LABORATOIRE MOTEUR,32,35433
27104,39077,3,TRANSMISSION,48,35433
27105,39078,4,LABORATOIRE TRANSMISSION,32,35433
27106,39079,1,THERMODYNAMIQUE APPLIQUEE,32,35434
27107,39080,2,LABORATOIRE ET EXERCICES DE THERMODYNAMIQUE,32,35434
27108,39081,3,COURS DE MECANIQUE DES FLUIDES,32,35434
27109,39082,1,STAGE DU GRADUAT EN MOTEURS THERMIQUES,200,35435
27110,39083,1,MOTEURS THERMIQUES,88,35436
27111,39084,2,LABORATOIRE,88,35436
27112,39085,1,TECHNOLOGIE ORGANES MOTEURS ET NON MOTEURS,40,35437
27113,39086,2,LABORATOIRE ORGANES MOTEURS,20,35437
27114,39087,3,"ELECTRICITE,ELECTRONIQUE APPLIQUEE",20,35437
27115,39088,4,LABORATOIRE ELECTRICITE ELECTRONIQUE,20,35437
27116,39089,5,"LABORATOIRE, CARROSERIE PEINTURE",20,35437
27117,39090,1,ACCOMPAGNEMENT DU PROJET,60,35438
27118,39090,1,ACCOMPAGNEMENT DU PROJET,60,35444
27119,39091,2,EPREUVE INTEGREE,20,35438
27120,39092,1,TRAVAUX PRATIQUES GARAGE ET METHODE,120,35439
27121,39093,1,TRAVAUX PRATIQUES GARAGE ET METHODE,160,35440
27122,39094,2,TECHNOLOGIE DE L'AUTOMOBILE,80,35440
27123,39095,3,ELEMENTS DE MECANIQUE GENERALE,30,35440
27124,39096,4,BASES DU DESSIN TECHNIQUE ET CALCULS APPLIQUES,40,35440
27125,39097,1,EXPERTISE AUTOMOBILE-DEONTOLOGIE,64,35441
27126,39098,2,RAPPORT D'EXPERTISE,64,35441
27127,39099,1,CONSTATS D'ACCIDENT,30,35442
27128,39100,2,TECHNIQUES DES DEGATS,48,35442
27129,39101,3,EXPERTISE JUDICIAIRE,50,35442
27130,39102,1,STAGE DU GRADUAT EN EXPERTISE AUTOMOBILE,200,35443
27131,39103,2,EPRE INTEGR GRADUAT EXPERTISE AUTOMOBILE,20,35444
27132,39104,1,ELECTRICITE APPLIQUEE A L'AUTOMOBILE,60,35445
27133,39105,2,LABORATOIRE DE MESURE,10,35445
27134,39106,3,RUDIMENTS SCHEMAS D'ELECTRICITE AUTOMOBILE,10,35445
27135,39107,1,ELECTRICITE APPLIQUEE A L'AUTOMOBILE,72,35446
27136,39108,2,TRAVAUX PRATIQUES,72,35446
27137,39109,1,"ELECTRICITE,ELECTRONIQUE DE BASE",72,35447
27138,39110,2,LABORATOIRE,24,35447
27139,39111,1,ELECTRICITE - ELECTRONIQUE,100,35448
27140,39112,2,LABORATOIRE D'ELECTRICITE ET D'ELECTRONIQUE,60,35448
27141,39113,1,PRINCIPES GENERAUX DE LA THERMODYNAMIQUE,48,35449
27142,39114,2,MACHINES RECEPTRICES,48,35449
27143,39115,1,TECHNOLOGIE HYDRAULIQUE,72,35451
27144,39116,2,TRAVAUX PRATIQUES D'HYDRUALIQUE,48,35451
27145,39117,1,HYDRAULIQUE: THEORIE,40,35452
27146,39118,2,HYDRAULIQUE: LABORATOIRE,24,35452
27147,39119,2,HYDRAULIQUE APPLIQUEE,24,35453
27148,39120,3,LABORATOIRE D'HYDRAULIQUE APPLIQUEE,24,35453
27149,39121,1,ELECTROPNEUMATIQUE: THEORIE,40,35456
27150,39122,2,ELECTROPNEUMATIQUE: LABORATOIRE,24,35456
27151,39123,1,PNEUMATIQUE,24,35457
27152,39124,2,LABORATOIRE DE PNEUMATIQUE,24,35457
27153,39125,1,PNEUMATIQUE:THEORIE,40,35458
27154,39126,2,PNEUMATIQUE:LABORATOIRE,24,35458
27155,39127,3,HYDRAULIQUE:THEORIE,40,35458
27156,39128,4,HYDRAULIQUE:LABORATOIRE,24,35458
27157,39129,6,TRAV PRAT:MONTAGE-DEMONTAGE D'EQUIP PNEUM ET HYDR,48,35458
27158,39130,1,TRAITEMENT DES PROBLEMES TECHNIQUES,32,35459
27159,39131,2,TRAVAUX PRATIQUES DE MAINTENANCE,48,35459
27160,39132,1,MAINTENANCE INDUSTRIELLE,54,35460
27161,39133,2,PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION,28,35461
27162,39133,2,PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION,28,35498
27163,39133,2,PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION,28,35500
27164,39133,2,PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION,28,35462
27165,39134,1,MECANIQUE ET RESISTANCE DE MATERIAUX,128,35463
27166,39135,2,ORGANES DE MACHINES,80,35463
27167,39135,2,ORGANES DE MACHINES,80,35464
27168,39136,3,PROCEDES DE FABRICATION,64,35464
27169,39136,3,PROCEDES DE FABRICATION,64,35463
27170,39137,4,CONNAISSANCE ET UTILISATION DES MATERIAUX,32,35463
27171,39137,4,CONNAISSANCE ET UTILISATION DES MATERIAUX,32,35464
27172,39138,5,AUTONOMIE,76,35464
27173,39138,5,AUTONOMIE,76,35463
27174,39139,1,MECANIQUE ET RESISTANCE DES MATERIAUX,128,35464
27175,39140,1,LABORATOIRES DAO,32,35465
27176,39141,2,LABORATOIRES DE PROJETS,192,35465
27177,39142,1,LABORATOIRE DAO,32,35466
27178,39143,2,LABORATOIRE DE PROJETS,192,35466
27179,39144,1,PRESTATION ETUDIANT,168,35467
27180,39144,1,PRESTATION ETUDIANT,168,35468
27181,39145,2,PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION,16,35469
27182,39146,2,PREPA EI SECTION:DESSINATEUR POLYVALENT EN BUREAU D'ETUDE,36,35471
27183,39147,3,EI SECTION:DESSINATEUR POLYVALENT EN BUREAU D'ETUDE,4,35471
27184,39148,2,ENCADREMENT STAGE,40,35472
27185,39149,1,TECHNOLOGIE DU MODELAGE ET DU NOYAUTAGE,20,35476
27186,39150,2,TRAV PRAT&METH TRAV DU MODELAGE ET DU NOYAUTAGE,24,35476
27187,39151,3,TECHNOLOGIE DU MOULAGE,20,35476
27188,39152,4,TRAVAUX PRATIQUES ET METHODES DE TRAV DU MOULAGE,48,35476
27189,39153,5,METALLURGIE APPLIQUEE,48,35476
27190,39154,6,DESSIN TECHNIQUE APPLIQUEE A LA FONDERIE,40,35476
27191,39155,1,LECTURE DE PLANS APPLIQUES A LA FONDERIE,64,35477
27192,39156,2,LABORATOIRE DE TRAITEMENTS THERMIQUES,28,35477
27193,39157,3,TECHNOLOG CONDUITE ECONOMIQ FOUR A ARC&A INDUCTION,20,35477
27194,39158,4,TRAV PRAT&METH TRAV CONDUITE FOUR A ARC&INDUCTION,36,35477
27195,39159,5,LABORATOIRE DE TECHNOLOGIE DU MOULAGE&DU NOYAUTAGE,20,35477
27196,39160,6,TRAV PRAT&METH TRAV DU MOULAGE ET DU NOYAUTAGE,32,35477
27197,39161,1,TECHNOLOGIE DE LA CARROSSERIE : PEINTURE,24,35478
27198,39162,1,EPREUVE INTEGREE:CARROSSIER REPARATEUR,40,35480
27199,39163,2,PREPARATION ET SUPERVISION DE L'EPREUVE INTEGREE,40,35480
27200,39164,1,TECHNOLOGIE DU SOUDAGE,20,35481
27201,39165,2,TRAVAUX PRATIQUES ET METHODES DE TRAVAIL,44,35481
27202,39166,1,TECHNOLOGIE DE LA CARROSSERIE - TOLERIE,32,35482
27203,39166,1,TECHNOLOGIE DE LA CARROSSERIE - TOLERIE,32,35484
27204,39166,1,TECHNOLOGIE DE LA CARROSSERIE - TOLERIE,32,35483
27205,39167,2,TRAVAUX PRATIQUES DE CARROSSERIE - TOLERIE,64,35483
27206,39167,2,TRAVAUX PRATIQUES DE CARROSSERIE - TOLERIE,64,35484
27207,39167,2,TRAVAUX PRATIQUES DE CARROSSERIE - TOLERIE,64,35482
27208,39168,1,TECHNOLOGIE DES MATERIAUX COMPOSITES,32,35485
27209,39168,1,TECHNOLOGIE DES MATERIAUX COMPOSITES,32,35486
27210,39169,1,TRAVAUX PRATIQUES DE CARROSERIE ET METHODE,320,35489
27211,39170,2,TECHNOLOGIE DE LA CARROSSERIE,40,35489
27212,39171,3,DESSIN APPLIQUEE A LA CARROSSERIE,60,35489
27213,39172,1,TRAVAUX PRATIQUES DE PEINTURE DE CARROSSERIE ET METHODE,280,35491
27214,39173,2,TECHNOLOGIE DE LA PEINTURE DE LA CARROSSERIE,40,35491
27215,39174,3,MATHEMATIQUES,40,35491
27216,39175,1,CARROSSERIE:TRAVAUX PRATIQUES EN STAGE,120,35492
27217,39176,1,PRATIQUE PROFESSIONNELLE,260,35493
27218,39177,2,TECHNOLOGIE,60,35493
27219,39178,1,COURS DE PRATIQUE PROFESSIONNELLE,260,35494
27220,39179,2,COURS DE TECHNOLOGIE,60,35494
27221,39180,1,PRATIQUE TRACAGE CHAUDRON.& CHARPENTE METALLIQUE,480,35495
27222,39181,1,LECTURE DE PLANS,80,35496
27223,39181,1,LECTURE DE PLANS,80,35501
27224,39182,3,EPREUVE INTEGREE,12,35500
27225,39183,1,RESISTANCE DES MATERIAUX APPLIQUEE,48,35504
27226,39183,1,RESISTANCE DES MATERIAUX APPLIQUEE,48,35505
27227,39184,2,TECHNOLOGIE DES PROCEDES DE FABRICATION,32,35505
27228,39184,2,TECHNOLOGIE DES PROCEDES DE FABRICATION,32,35504
27229,39185,1,LABORATOIRE DE PROJETS,272,35506
27230,39185,1,LABORATOIRE DE PROJETS,272,35507
27231,39186,1,TRAVAUX PRATIQUES ET METHODE DE TRAVAIL,120,35508
27232,39186,1,TRAVAUX PRATIQUES ET METHODE DE TRAVAIL,120,35513
27233,39186,1,TRAVAUX PRATIQUES ET METHODE DE TRAVAIL,120,35512
27234,39186,1,TRAVAUX PRATIQUES ET METHODE DE TRAVAIL,120,35509
27235,39187,2,TECHNOLOGIE DU SOUDAGE A L'ARC,40,35509
27236,39187,2,TECHNOLOGIE DU SOUDAGE A L'ARC,40,35508
27237,39188,1,TRAVAUX PRATIQUES ET METHODES DE TRAVAIL,120,35510
27238,39188,1,TRAVAUX PRATIQUES ET METHODES DE TRAVAIL,120,35511
27239,39189,2,TECHNOLOGIE DU SOUDAGE SEMI AUTOMATIQUE,40,35510
27240,39190,2,TECHNOLOGIE DU SOUDAGE SEMI-AUTOMATIQUE,40,35511
27241,39191,2,TECHNOLOGIE SOUDAGE AU CHALUMEAU,40,35512
27242,39191,2,TECHNOLOGIE SOUDAGE AU CHALUMEAU,40,35513
27243,39192,1,TECHNOLOGIE DU SOUDAGE SEMI-AUTOMATIQUE,50,35516
27244,39193,1,SOUDAGE A L'ARC:TRAVAUX PRATIQUES EN STAGE,120,35517
27245,39194,2,ENCADREMENT EPREUVE THEORIQUE,8,35518
27246,39195,3,ENCADREMENT EPREUVE PRATIQUE,32,35518
27247,39196,1,TECHNOLOGIE DU SOUDAGE OXYACETYLENIQUE,16,35519
27248,39197,2,TRAVAUX PRATIQUES ET METHODES DE TRAVAIL,48,35519
27249,39197,2,TRAVAUX PRATIQUES ET METHODES DE TRAVAIL,48,35520
27250,39198,1,TECHNOLOGIE DU SOUDAGE SEMI-AUTOMATIQUE,16,35520
27251,39199,1,TECHNOLOGIE DU SOUDAGE A L'ARC,24,35522
27252,39200,2,TRAVAUX PRATIQUES ET METHODES DE TRAVAIL,104,35522
