"UNIE_OBJ_ID","UNIE_CODE","UNIE_NOM_LG","UNIE_ECTS","UNIE_DIPL","UNIE_DFER","NIFO_OBJ_ID","NIVE_OBJ_ID"
36234,"713407U21E1",DROIT SOCIAL,"0",ATTESTATION DE REUSSITE,"2005-12-31",9979,10137
36235,"713410U32V1",LEGISLATION SOCIALE (CONVENTION : C.P.N.A.E.),"0",ATTESTATION DE REUSSITE,"2007-07-31",9976,10140
36236,"713501U32E1",DROIT EUROPEEN,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36237,"713501U32E2",DROIT EUROPEEN,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36238,"713502U32F1",ELEMENTS DE DROIT INTERNATIONAL,"0",ATTESTATION DE REUSSITE,"2004-12-31",9976,10140
36239,"713503U32S1",ELEMENTS DE DROIT EUROPEEN,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36240,"713504U32S1",COMPLEMENTS DE DROIT,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36241,"713601U32E1",DROIT DES SOCIETES,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36242,"713602U32S1",DROIT DES AFFAIRES - NIVEAU 2,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36243,"713603U21C1",DROIT DES SOCIETES,"0",ATTESTATION DE REUSSITE,"2005-12-31",9979,10137
36244,"713603U21E1",DROIT DES SOCIETES,"0",ATTESTATION DE REUSSITE,"2005-12-31",9979,10137
36245,"713604U32V1",DROIT DES SOCIETES (CONVENTION : C.P.N.A.E.),"0",ATTESTATION DE REUSSITE,"2004-12-31",9976,10140
36246,"713704U32F1",DROIT PENAL ET JUDICIAIRE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36247,"713705U32S1",DROIT PENAL ET JUDICIAIRE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36248,"713706U32E1",ELEMENTS DE DROIT ET D'ORGANISATION JUDICIAIRE,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36249,"713801U32F1",DROIT PUBLIC,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36250,"713802U32F1",DROIT PUBLIC 2,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36251,"713803U32F1",DROIT PUBLIC 3,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36252,"713804U32S1",DROIT ADMINISTRATIF,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36253,"713901U31S1",DROIT IMMOBILIER - CADASTRE - AMENAGEMENT DU TERRITOIRE,"0",ATTESTATION DE REUSSITE,"1999-12-31",9976,10144
36254,"713902U32S1",COMPLEMENT DE DROIT IMMOBILIER,"0",ATTESTATION DE REUSSITE,"1996-12-31",9976,10140
36255,"713903U32D1","DROIT ADMINISTRATIF, JUDICIAIRE ET PENAL APPLIQUE A L IMMOBILIER","0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36256,"713904U31C1",LEGISLATION DE LA CONSTRUCTION,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10144
36257,"713904U31E1",LEGISLATION DE LA CONSTRUCTION,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10144
36258,"714001U32F1",STAGE A ORIENTATION MARKETING,"0",ATTESTATION DE REUSSITE,"2008-12-31",9976,10140
36259,"714001U32S2",STAGES PROFESSIONNELS - GRADUAT EN GESTION MARKETING,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36260,"714001U32S3",STAGES PROFESSIONNELS-GRADUE(E) EN MARKETING MANAGEMENT,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36261,"714100U32D1",EPREUVE INTEGREE DE LA SECTION : BACHELIER EN MARKETING,"20",ATTESTATION DE REUSSITE,"2019-12-31",9976,10140
36262,"714101U32C1",BASES DE MARKETING,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36263,"714101U32F4",MARKETING NIVEAU 1,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36264,"714101U32S1",BASES DE MARKETING,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36265,"714101U32S2",BASES DE MARKETING,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36266,"714102U32D1",STAGE D'INTEGRATION PROFESSIONNELLE : BACHELIER EN MARKETING,"5",ATTESTATION DE REUSSITE,"2019-12-31",9976,10140
36267,"714102U32F3",MARKETING NIVEAU 2,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36268,"714103U32D1",ACTIVITES PROFESSIONNELLES DE FORMATION: BACHELIER EN MARKETING,"8",ATTESTATION DE REUSSITE,"2019-12-31",9976,10140
36269,"714103U32F3",MARKETING - NIVEAU 3,"0",ATTESTATION DE REUSSITE,"2004-12-31",9976,10140
36270,"714103U32F4",MARKETING NIVEAU 3,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36271,"714105U32S1",MARKETING INTEGRE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36272,"714105U32S2",MARKETING INTEGRE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36273,"714106U32D1",MARKETING OPERATIONNEL,"6",ATTESTATION DE REUSSITE,"2019-12-31",9976,10140
36274,"714107U32D1",MARKETING STRATEGIQUE,"8",ATTESTATION DE REUSSITE,"2019-12-31",9976,10140
36275,"714108U32C1",MARKETING DES MARCHES SPECIFIQUES,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36276,"714109U32S1",ELEMENTS DE MARKETING,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36277,"714111U32E1",MARKETING: PRINCIPES ET FONDEMENTS,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36278,"714201U22C1",PREALABLE A LA VENTE,"0",ATTESTATION DE REUSSITE,"2019-12-31",9979,10136
36279,"714201U32S1",GESTION DES VENTES,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36280,"714201U32S2",GESTION DES VENTES ET SEMINAIRE DE CREATION ET DE GESTION D'UNE P M E,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36281,"714202U22C1",VENTE DIRECTE ET IMPLICATIONS DU VENDEUR,"0",ATTESTATION DE REUSSITE,"2019-12-31",9979,10136
36282,"714203U22C1",CONTRAINTES ET POTENTIALITES DES TECHNIQUES DE MISE EN OEUVRE DE L'ART DE LA VENTE,"0",ATTESTATION DE REUSSITE,"2019-12-31",9979,10136
36283,"714204U22C1","VENTES ""MAGASIN"" ET ""HORS MAGASIN""","0",ATTESTATION DE REUSSITE,"2019-12-31",9979,10136
36284,"714205U22C1","VENTES ""RENCONTRE DE CAS CONCRETS""","0",ATTESTATION DE REUSSITE,"2019-12-31",9979,10136
36285,"714207U32C1",MARKETING DE GRANDE CONSOMMATION,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36286,"714208U32C1",STRATEGIES DE COMMERCIALISATION,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36287,"714210U21S1",TECHNIQUES DE VENTE,"0",ATTESTATION DE REUSSITE,"2002-12-31",9979,10137
36288,"714216U32E1",MARKETING: COMPORTEMENT DU CONSOMMATEUR,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36289,"714217U32E1",MARKETING: PRODUIT,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36290,"714218U32E1",MARKETING: DISTRIBUTION,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36291,"714219U32E1",VENTE: APPROCHE PSYCHOLOGIQUE ET TECHNIQUE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36292,"714222U32Y1",TECHNIQUES PRATIQUES DE LA VENTE - CONVENTION HEC,"0",ATTESTATION DE REUSSITE,"2007-12-31",9976,10140
36293,"714224U32Y1",NOTIONS DE MARKETING APPLIQUEES A LA VENTE - CONVENTION HEC,"0",ATTESTATION DE REUSSITE,"2007-12-31",9976,10140
36294,"714226U22E1",VENDEUR NIVEAU 1,"0",ATTESTATION DE REUSSITE,"2014-12-31",9979,10136
36295,"714227U11E1",VENTE - ETALAGE NIVEAU 1,"0",ATTESTATION DE REUSSITE,"2014-12-31",9978,10135
36296,"714228U11E1",VENTE - ETALAGE NIVEAU 2,"0",ATTESTATION DE REUSSITE,"2014-12-31",9978,10135
36297,"714231U22E1",VENDEUR NIVEAU 2,"0",ATTESTATION DE REUSSITE,"2014-12-31",9979,10136
36298,"714401U32E1",PUBLICITE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36299,"714501U32E1",EPREUVE INTEGREE DE LA SECTION: GRADUE(E) EN MARKETING - MANAGEMENT,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36300,"714501U32F3",EPREUVE INTEGREE : GRADUE EN MARKETING - MANAGEMENT,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36301,"714501U32S1",REALISATION ET PRESENTATION D'UN PROJET PROFESSIONNEL(EP.IN),"0",ATTESTATION DE REUSSITE,"2008-12-31",9976,10140
36302,"714501U32S2",EPREUVE INTEGREE - GRADUAT EN GESTION MARKETING,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36303,"714501U32S3",EPREUVE INTEGREE-GRADUE(E) EN MARKETING MANAGEMENT,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36304,"714502U32C1",EPREUVE INTEGREE : GRADUE(E) EN MARKETING MANAGEMENT,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36305,"714503U32C1",RENCONTRE PROFESSIONNELLE ET ETUDES DES CAS,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36306,"714504U32C1",STAGE : GRADUE(E) EN MARKETING MANAGEMENT,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36307,"714602U32E1",TECHNIQUES DE COMMUNICATION,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36308,"714603U32F1",PSYCHOLOGIE ET COMMUNICATION,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36309,"714605U32S1","CORRESPONDANCE, RAPPORTS ET COMMUNICATION EN LANGUE FRANCAISE","0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36310,"714609U32S1",COMMUNICATION ET PSYCHOLOGIE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36311,"714614U32F1",RELATIONS PUBLIQUES : INFORMATIQUE ORIENTEE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36312,"714615U21X1",COMPETENCES COMMERCIALES ET ADMINISTRATIVES - CONVENTION,"0",ATTESTATION DE REUSSITE,"2019-12-31",9979,10137
36313,"714801U32C1",RECHERCHE MARKETING 1,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36314,"714801U32D1",ETUDES DE MARCHES ET STATISTIQUE APPLIQUEE,"8",ATTESTATION DE REUSSITE,"2019-12-31",9976,10140
36315,"714802U32C1",RECHERCHE MARKETING 2,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36316,"714803U32C1",MAITRISE D'UN LOGICIEL D'ETUDES DE MARCHE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36317,"714804U32E1",MARKETING: ETUDE DE MARCHE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36318,"714901U32F1",MARKETING INTERNATIONAL,"0",ATTESTATION DE REUSSITE,"2004-12-31",9976,10140
36319,"715001U32S1","ANALYSE ECONOMIQUE DES VACANCES, DU TOURISME ET DES LOISIRS","0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36320,"715101U32F2",FAITS ET INSTITUTIONS ECONOMIQUES,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36321,"715104U21Z1",COMPREHENSION DE L'ENVIRONNEMENT SOCIO-ECONOMIQUE SECTION A - CCT 27/01/94 (CONVENTION),"0",ATTESTATION DE REUSSITE,"2010-12-31",9979,10137
36322,"715105U21Z2",COMPREHENSION DE L'ENVIRONNEMENT SOCIO-ECONOMIQUE SECTION B - CCT 27/01/94 (CONVENTION),"0",ATTESTATION DE REUSSITE,"2010-12-31",9979,10137
36323,"715107U32F1",ECONOMIE : QUESTIONS INTERNATIONALES ET EUROPEENNES,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36324,"715110U32D1",ECONOMIE APPLIQUEE A L'IMMOBILIER,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36325,"715112U32C1",GESTION COMPTABLE ET ECONOMIE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36326,"715113U32S1",ECONOMIE GENERALE - E1,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36327,"715113U32S2",ECONOMIE GENERALE,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36328,"715303U32F1","TECHNIQUES QUANTITATIVES DE GESTION ""B""","0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36329,"715305U32F1",TECHNIQUES QUANTITATIVES DE GESTION ET INFORMATIQUE NIVEAU APPROFONDI,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36330,"715501U11Z1",INITIATION A L'ECONOMIE ET A L'ORGANISATION DE L'ENTREPRISE (CONVENTION AVEC LA FIRME OWENS-CORNING),"0",ATTESTATION DE REUSSITE,"2017-12-31",9978,10135
36331,"715501U12X1",FORMATION MAITRISE CONVENTION AVEC C S,"0",ATTESTATION DE REUSSITE,"2019-12-31",9978,10134
36332,"715501U35C2",ANALYSE DES ENTREPRISES PUBLIQUES ET PRIVEES,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36333,"715501U36C1",ANALYSE DES ENTREPRISES PUBLIQUES ET PRIVEES,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10142
36334,"715502U11X1",FORMATION BRIGATIERS CONV C S,"0",ATTESTATION DE REUSSITE,"2019-12-31",9978,10135
36335,"715502U32F1",ENTREPRISE,"0",ATTESTATION DE REUSSITE,"2002-12-31",9976,10140
36336,"715506U35E1",GESTION DES RESSOURCES HUMAINES OUTILS FORMELS DE BASE NIVEAU 1,"0",ATTESTATION DE REUSSITE,"2014-12-31",9976,10143
36337,"715514U31E1",ORGANISATION D'UNE ENTREPRISE DE LA CONSTRUCTION,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10144
36338,"715515U32V1",ORGANISATION ET COMMUNICATION (CONVENTION : C.P.N.A.E.),"0",ATTESTATION DE REUSSITE,"2004-12-31",9976,10140
36339,"715601U11C1",CONNAISSANCES DE GESTION,"0",ATTESTATION DE REUSSITE,"1995-12-31",9978,10135
36340,"715601U11S2",CONNAISSANCES DE GESTION,"0",ATTESTATION DE REUSSITE,"1995-12-31",9978,10135
36341,"715601U12D1",ESI-CONNAISSANCES DE GESTION,"0",ATTESTATION DE REUSSITE,"2000-06-30",9978,10134
36342,"715601U12E1",CONNAISSANCES DE GESTION,"0",ATTESTATION DE REUSSITE,"1995-12-31",9978,10134
36343,"715601U12S1",CONNAISSANCES DE GESTION,"0",ATTESTATION DE REUSSITE,"1995-12-31",9978,10134
36344,"715601U22D1",ESS-CONNAISSANCES DE GESTION,"0",ATTESTATION DE REUSSITE,"2000-06-30",9979,10136
36345,"715601U32F1",GESTION BUDGETAIRE - NIVEAU 1,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36346,"715602U32S2",GESTION COMMERCIALE ET BUDGETAIRE,"0",ATTESTATION DE REUSSITE,"2011-12-31",9976,10140
36347,"715603U32S1",GESTION BUDGETAIRE - C6,"0",ATTESTATION DE REUSSITE,"2000-12-31",9976,10140
36348,"715603U32S2",GESTION BUDGETAIRE,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36349,"715606U32F2",STRATEGIES COMMERCIALES ET FINANCIERES,"0",ATTESTATION DE REUSSITE,"2004-12-31",9976,10140
36350,"715607U21X1",GESTION D'ENTREPRISES: FORMATION SYNDICALE - INITIATION (CONVENTION),"0",ATTESTATION DE REUSSITE,"2019-12-31",9979,10137
36351,"715608U21X1",GESTION D'ENTREPRISES: FORMATION SYNDICALE - PERFECTIONNEMENT (CONVENTION),"0",ATTESTATION DE REUSSITE,"2019-12-31",9979,10137
36352,"715609U32F1",ELEMENTS DE GESTION,"0",ATTESTATION DE REUSSITE,"2004-12-31",9976,10140
36353,"715610U32F1",SEMINAIRE DE GESTION FINANCIERE ET COMMERCIALE,"0",ATTESTATION DE REUSSITE,"2004-12-31",9976,10140
36354,"715615U32C1",L'ENTREPRISE ET SES PARTENAIRES,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36355,"715616U32C1",GESTION DE LA QUALITE : COUT DE LA QUALITE,"0",ATTESTATION DE REUSSITE,"2010-12-31",9976,10140
36356,"715617U21X1",CREER SON ENTREPRISE : ELEMENTS DE MARKETING (CONVENTION),"0",ATTESTATION DE REUSSITE,"2012-12-31",9979,10137
36357,"715618U21X1",CREER SON ENTREPRISE : ELEMENTS DE GESTION COMPTABLE (CONVENTION),"0",ATTESTATION DE REUSSITE,"2012-12-31",9979,10137
36358,"715619U21X1",CREER SON ENTREPRISE : ASPECTS JURIDIQUES (CONVENTION),"0",ATTESTATION DE REUSSITE,"2012-12-31",9979,10137
36359,"715620U11C1",CREER SON PROPRE EMPLOI,"0",ATTESTATION DE REUSSITE,"2019-12-31",9978,10135
36360,"715628U32Y1",NOTIONS DE GESTION APPLIQUEES A LA VENTE - CONVENTION HEC,"0",ATTESTATION DE REUSSITE,"2007-12-31",9976,10140
36361,"715630U32S1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF,MATERIEL ET FINANCIER - VOLET INTERRESEAUX - ENSEIGNEMENT DE PROMOTION SOCIALE","0",ATTESTATION DE REUSSITE,"2008-12-31",9976,10140
36362,"715631U32S1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF, MATERIEL ET FINANCIER - VOLET INTERRESEAUX - ENSEIGNEMENT SECONDAIRE","0",ATTESTATION DE REUSSITE,"2008-12-31",9976,10140
36363,"715632U32S1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF, MATERIEL ET FINANCIER - VOLET INTERRESEAUX - ENSEIGNEMENT FONDAMENTAL","0",ATTESTATION DE REUSSITE,"2008-12-31",9976,10140
36364,"715633U32F1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF, MATERIEL ET FINANCIER - VOLET INTERRESEAUX - ENSEIGNEMENT SECONDAIRE ARTISTIQUE A HORAIRE REDUIT","0",ATTESTATION DE REUSSITE,"2014-12-31",9976,10140
36365,"715634U32E1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF, MATERIEL ET FINANCIER - VOLET RESEAU - ENSEIGNEMENT DE PROMOTION SOCIALE","0",ATTESTATION DE REUSSITE,"2010-12-31",9976,10140
36366,"715634U32E2","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF, MATERIEL ET FINANCIER - VOLET RESEAU - ENSEIGNEMENT DE PROMOTION SOCIALE","0",ATTESTATION DE REUSSITE,"2019-12-31",9976,10140
36367,"715634U32F1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF,MATERIEL ET FINANCIER - VOLET RESEAU- ENSEIGNEMENT DE PROMOTION SOCIALE","0",ATTESTATION DE REUSSITE,"2015-12-31",9976,10140
36368,"715635U32E1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF, MATERIEL ET FINANCIER - VOLET RESEAU CF - ENSEIGNEMENT SECONDAIRE","0",ATTESTATION DE REUSSITE,"2010-12-31",9976,10140
36369,"715635U32E2","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF, MATERIEL ET FINANCIER - VOLET RESEAU CF - ENSEIGNEMENT SECONDAIRE","0",ATTESTATION DE REUSSITE,"2017-12-31",9976,10140
36370,"715635U32F1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF,MATERIEL ET FINANCIER - VOLET RESEAU - ENSEIGNEMENT SECONDAIRE","0",ATTESTATION DE REUSSITE,"2014-12-31",9976,10140
36371,"715636U32E1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF, MATERIEL ET FINANCIER - VOLET RESEAU CF - ENSEIGNEMENT FONDAMENTAL","0",ATTESTATION DE REUSSITE,"2010-12-31",9976,10140
36372,"715636U32E2","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF, MATERIEL ET FINANCIER - VOLET RESEAU CF - ENSEIGNEMENT FONDAMENTAL","0",ATTESTATION DE REUSSITE,"2018-12-31",9976,10140
36373,"715636U32F1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF,MATERIEL ET FINANCIER - VOLET RESEAU - ENSEIGNEMENT FONDAMENTAL","0",ATTESTATION DE REUSSITE,"2014-12-31",9976,10140
36374,"715637U32F1","FORMATION INITIALE OBLIGATOIRE DES DIRECTEURS - MODULE ADMINISTRATIF,MATERIEL ET FINANCIER - VOLET RESEAU - ENSEIGNEMENT SECONDAIRE ARTISTIQUE A HORAIRE REDUIT","0",ATTESTATION DE REUSSITE,"2014-12-31",9976,10140
36375,"715638U32E1",FORMATION DES ADMINISTRATEURS (FONCTION DE PROMOTION) - MODULE ADMINISTRATIF ET FINANCIER - RESEAU CF,"0",ATTESTATION DE REUSSITE,"2013-12-31",9976,10140
36376,"715640U32E1",FORMATION DE CHEF D'ATELIER (FONCTION DE SELECTION) ET DE CHEF DE TRAVAUX D'ATELIER (FONCTION DE PROMOTION) - MODULE ADMINISTRATIF - RESEAU CF,"0",ATTESTATION DE REUSSITE,"2014-12-31",9976,10140
36377,"715640U32E2",FORMATION DE CHEF D'ATELIER (FONCTION DE SELECTION) ET DE CHEF DE TRAVAUX D'ATELIER (FONCTION DE PROMOTION) - MODULE ADMINISTRATIF - RESEAU CF,"0",ATTESTATION DE REUSSITE,"2018-12-31",9976,10140
36378,"715700U32R1",ECONOMIE SOCIALE : PRINCIPES DE GESTION,"0",ATTESTATION DE REUSSITE,"2012-08-31",9976,10140
36379,"715701U32R1",ECONOMIE SOCIALE : PROJET D'EXCELLENCE,"0",ATTESTATION DE REUSSITE,"2012-08-31",9976,10140
36380,"715702U32C1","EPREUVE INTEGREE DE LA SECTION : ""POST-GRADUAT EN GESTION D'ENTREPRISE D'ECONOMIE SOCIALE""","0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36381,"715703U32C1",ECONOMIE SOCIALE : L'ENTREPRISE DANS SON ENVIRONNEMENT SOCIO-ECONOMIQUE,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36382,"715705U32C1","ECONOMIE SOCIALE : FONDEMENTS, REALITES ET PERSPECTIVES","0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36383,"715706U32C1",ECONOMIE SOCIALE : GESTION ECONOMIQUE ET FINANCIERE DE L'ENTREPRISE D'ECONOMIE SOCIALE,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36384,"715706U32C2",ECONOMIE SOCIALE : GESTION ECONOMIQUE ET FINANCIERE,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36385,"715707U32C1",ECONOMIE SOCIALE : MARKETING ET MARKETING SOCIAL,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36386,"715708U32C1",ECONOMIE SOCIALE : INFORMATIQUE ET TECHNIQUES NOUVELLES DE COMMUNICATION,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36387,"715708U32C2",ECONOMIE SOCIALE : INFORMATIQUE ET TECHNIQUES NOUVELLES DE COMMUNICATION,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36388,"715709U35C1",ECONOMIE SOCIALE : GOUVERNEMENT SOCIAL DE L'ENTREPRISE,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10143
36389,"715709U35C2",ECONOMIE SOCIALE : GOUVERNEMENT SOCIAL DE L'ENTREPRISE,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36390,"715710U32C1",ECONOMIE SOCIALE : GESTION JURIDIQUE ET FISCALE,"0",ATTESTATION DE REUSSITE,"2003-12-31",9976,10140
36391,"715710U32C2",ECONOMIE SOCIALE : GESTION FISCALE ET PERFECTIONNEMENT JURIDIQUE,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36392,"715711U32C1",ECONOMIE SOCIALE : CONDUITE DE PROJET ET GESTION STRATEGIQUE,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36393,"715712U35S1",EPREUVE INTEGREE DE LA SECTION: SPECIALISATION EN GESTION DES SERVICES ET INSTITUTIONS DU SECTEUR NON MARCHAND,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36394,"715713U32S1",GESTION FINANCIERE ET MARKETING DANS LE SECTEUR NON MARCHAND,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36395,"715714U35S1",CADRE REGLEMENTAIRE ET GESTION DES RESSOURCES HUMAINES DANS LE SECTEUR NON MARCHAND,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36396,"715715U35C1",EPREUVE INTEGREE DE LA SECTION : POST-GRADUAT DE CADRE DU SECTEUR NON-MARCHAND,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36397,"715716U35C1",CADRE DU SECTEUR NON-MARCHAND : BASE DES PRATIQUES MANAGERIALES,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36398,"715717U35C1",CADRE DU SECTEUR NON-MARCHAND : ANALYSE SYSTEMIQUE DU CHAMP SOCIAL,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36399,"715718U32C1",CADRE DU SECTEUR NON-MARCHAND : EXPLOITATION DES INSTRUMENTSCOMPTABLES ET BUDGETAIRES,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36400,"715719U35C1",CADRE DU SECTEUR NON-MARCHAND : MAITRISE DES LEGISLATIONS ETDES REGLEMENTATIONS DU SECTEUR SOCIAL,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36401,"715720U35C1",CADRE DU SECTEUR NON-MARCHAND : STRATEGIES D'ORGANISATION,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36402,"715721U35C1",STAGE : POST-GRADUAT DE CADRE DU SECTEUR NON-MARCHAND,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10143
36403,"715722U32C1",ECONOMIE SOCIALE : CADRE JURIDIQUE DES ENTREPRISES,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36404,"715723U21E1",LEGISLATION ET GESTION COMPTABLE DES A.S.B.L.,"0",ATTESTATION DE REUSSITE,"2014-12-31",9979,10137
36405,"715800U32D1",EPREUVE INTEGREE : GRADUAT EN IMMOBILIER : TECHNIQUES D EXPERTISES IMMOBILIERES ET GESTION FONCIERE,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36406,"715801U32D1",LABORATOIRE D'EXERCICES PRATIQUES APPLIQUES A L'IMMOBILIER,"0",ATTESTATION DE REUSSITE,"2015-08-31",9976,10140
36407,"715802U32S1",GESTION FONCIERE,"0",ATTESTATION DE REUSSITE,"1996-12-31",9976,10140
